date,.TRXFLDHKTA1,.TRXFLDHKTC1,.TRXFLDHKTE1,.TRXFLDHKTE2,.TRXFLDHKTF1,.TRXFLDHKTF3,.TRXFLDHKTF4,.TRXFLDHKTH1,.TRXFLDHKTH2,.TRXFLDHKTI1,.TRXFLDHKTI2,.TRXFLDHKTI4,.TRXFLDHKTM1,.TRXFLDHKTM2,.TRXFLDHKTM3,.TRXFLDHKTN1,.TRXFLDHKTN2,.TRXFLDHKTN3,.TRXFLDHKTT1,.TRXFLDHKTT2,.TRXFLDHKTU1,.TRXFLDHKTY1,.TRXFLDHKTY2,.TRXFLDHKTY3,.TRXFLDHKTY4
2015-05-29,,,-0.032116,0.004765,-0.008951,,-0.023631,0.040298,0.00685,0.015754,-0.02471,-0.009711,,0.004375,0.046613,0.011844,,,-0.006364,,-0.002891,,0.006226,0.00579,-0.058594
2015-06-05,,,-0.012057,-0.011284,-0.006523,,-0.008728,-0.090827,-0.021143,-0.004254,0.0,-0.012141,,-0.03462,0.030645,-0.02341,,,-0.027733,,-0.003696,,-0.027199,-0.028728,0.032008
2015-06-12,,,0.004214,-0.0161,0.004502,,-0.012339,-0.014323,-0.016065,-0.031642,-0.02132,-0.016569,,-0.015912,-0.033103,-0.001863,,,-0.025939,,-0.029942,,-0.008321,-0.046732,-0.039178
2015-06-19,,,-0.03248,-0.014234,-0.029447,,-0.00366,-0.01913,-0.015269,-0.035663,-0.062016,-0.014902,,-0.040946,-0.042095,0.009254,,,-0.013008,,-0.007268,,-0.017924,0.004872,-0.055905
2015-06-26,,,0.007294,-0.016486,-0.001149,,-0.008291,0.023254,-0.020961,-0.000286,-0.003271,-0.00091,,-0.019711,-0.028714,-0.014217,,,-0.003475,,0.001064,,0.001618,-0.038671,-0.014275
2015-07-03,,,-0.022607,-0.038032,-0.029473,,-0.02622,-0.114909,-0.03874,-0.108643,-0.063585,-0.04647,,-0.07641,-0.062137,-0.064529,,,-0.094582,,-0.027509,,-0.029627,-0.006034,-0.065131
2015-07-10,,,-0.071408,-0.016584,-0.056369,,-0.031176,-0.04369,-0.017891,-0.030859,-0.043589,-0.033709,,-0.036409,-0.060028,-0.011768,,,-0.041167,,-0.02785,,-0.039505,-0.019675,-0.06315
2015-07-17,,,-0.002142,0.018574,0.015636,,0.032794,0.007795,0.044846,0.041168,0.015207,0.027479,,0.00923,0.015705,0.025861,,,0.026147,,0.037013,,0.031788,0.041791,0.022197
2015-07-24,,,-0.023062,-0.006658,-0.018474,,-0.008602,-0.033516,-0.011386,-0.005671,-0.003158,-0.000225,,-0.013147,-0.001353,-0.012564,,,-0.024336,,-0.000846,,0.010857,0.007255,-0.023644
2015-07-31,,,-0.02442,0.002899,-0.019686,,-0.025922,-0.046905,-0.039187,-0.047228,-0.058613,-0.049916,,-0.048364,-0.062097,-0.038501,,,-0.071991,,-0.003147,,-0.005593,-0.013285,-0.042279
2015-08-07,,,-0.016113,-0.007286,0.013001,,-0.010733,0.010379,0.005385,-0.001734,0.037838,0.029406,,0.024143,0.001883,-0.023155,,,-0.014479,,-0.007903,,-0.009496,0.012084,-0.006248
2015-08-14,,,0.006375,-0.025899,-0.029524,,-0.032703,0.005078,-0.020493,0.019896,0.011211,-0.018849,,0.018819,-0.03715,-0.007726,,,-0.026735,,-0.001536,,0.010287,-0.033334,-0.016548
2015-08-21,,,-0.102268,-0.167684,-0.063946,,-0.062217,-0.080616,-0.086491,-0.090065,-0.104178,-0.075562,,-0.088859,-0.080708,-0.075081,,,-0.095038,,-0.063692,,-0.05926,-0.125929,-0.089437
2015-08-28,,,0.000722,0.026708,-0.058348,,-0.010784,-0.002998,0.021185,-0.010749,0.005983,-0.018403,,-0.022407,-0.065179,-0.054092,,,0.007377,,-0.002652,,-0.015045,-0.053153,-0.009968
2015-09-04,,,-0.069557,-0.0913,-0.039836,,-0.035999,0.025933,-0.01468,-0.040046,-0.069442,-0.031709,,-0.083715,-0.045901,-0.042869,,,-0.034283,,-0.029372,,-0.017033,-0.055871,-0.026693
2015-09-11,,,0.028923,0.10336,0.04373,,0.041276,0.015753,0.037608,0.060859,0.06643,0.037533,,0.091721,0.051819,0.029579,,,0.056028,,0.048229,,0.03242,0.00333,0.040931
2015-09-18,,,0.023998,0.051526,0.007312,,0.017919,-0.006131,0.02762,0.017564,0.040213,0.005479,,0.036225,0.008843,0.017756,,,0.045234,,0.021096,,0.023389,0.040067,-0.022318
2015-09-25,,,-0.06389,-0.007533,-0.038713,,-0.019204,-0.031571,-0.019503,-0.017909,-0.00916,-0.022146,,-0.049489,-0.061512,-0.009978,,,-0.031112,,-0.022428,,-0.019088,-0.06486,0.001959
2015-10-02,,,0.00789,0.023538,0.009379,,0.017602,0.00662,-0.004552,0.021954,0.024851,0.01767,,0.018168,0.011063,0.010728,,,0.011155,,0.012815,,0.013828,-0.0155,0.017391
2015-10-09,,,0.124305,0.067424,0.064923,,0.018658,0.0474,0.050353,0.002759,0.03356,0.014345,,0.010445,0.011492,0.038823,,,0.025995,,0.024391,,0.002043,0.107492,0.026303
2015-10-16,,,0.022263,0.131366,0.016308,,0.035775,-0.003436,-0.000663,0.021658,0.029983,0.038549,,0.024981,0.019026,-0.000734,,,0.026033,,0.028769,,-0.007199,0.061237,0.006197
2015-10-23,,,-0.015051,-0.022479,0.003154,,0.009763,-0.010223,0.009376,-0.007906,0.002141,0.019059,,-0.003362,0.036701,0.016931,,,-0.021426,,0.011485,,0.005754,-0.033542,0.004619
2015-10-30,,,-0.038722,-0.082013,-0.018757,,-0.023465,-0.008407,-0.00624,-0.018942,-0.01291,-0.012643,,-0.025298,-0.059535,-0.016764,,,-0.012183,,-0.038701,,0.011803,-0.008897,0.021809
2015-11-06,,,0.006577,0.006404,0.008081,,-0.00028,0.039729,0.018365,0.019308,0.002533,0.006071,,0.014816,0.01904,-0.025593,,,0.028969,,-0.015474,,0.016037,0.022108,0.025844
2015-11-13,,,-0.061533,-0.048534,-0.013462,,-0.022377,-0.006873,-0.012053,-0.015246,-0.038771,-0.008734,,-0.044118,-0.050201,-0.002063,,,0.013522,,-0.027375,,-0.013612,-0.035022,-0.029853
2015-11-20,,,0.012994,0.025046,0.021238,,0.02934,-0.02827,-0.017972,0.026331,0.005448,0.016957,,-0.000446,0.025099,-0.007753,,,0.022685,,0.014084,,0.017198,-0.022152,0.008258
2015-11-27,,,-0.03258,-0.025138,-0.03018,,-0.031869,0.001449,0.001864,-0.015028,-0.048339,-0.03324,,-0.028998,-0.026525,-0.026145,,,-0.035187,,-0.034767,,-0.023298,-0.032192,-0.035534
2015-12-04,,,0.022714,0.012794,-0.003565,,0.023208,-0.018563,0.064721,-0.007367,-0.004595,0.000856,,0.010682,-0.013709,0.002201,,,-0.004777,,-0.005979,,2.1e-05,0.012956,0.02354
2015-12-11,,,-0.090035,-0.087134,-0.031316,,-0.029665,-0.065831,-0.057113,-0.05663,-0.05439,-0.036198,,-0.038073,-0.061972,-0.030996,,,-0.042945,,-0.027561,,-0.023706,-0.028287,-0.06114
2015-12-18,,,0.011985,0.025974,0.029133,,0.016855,0.011833,0.005606,0.019824,0.029184,0.014379,,-0.010397,0.156074,-0.014786,,,-0.002597,,0.014467,,-0.022898,0.009246,-0.001983
2015-12-25,,,0.060801,0.004911,0.020448,,0.016742,0.014683,0.021071,0.006925,0.001237,0.022022,,0.019102,-0.084265,0.028619,,,0.014233,,0.013677,,0.026776,0.026563,0.018451
2016-01-01,,,-0.035396,-0.009568,-0.013173,,-0.002266,0.019081,0.009763,-0.007119,-0.005819,0.009704,,-0.002694,-0.009543,0.00138,,,-0.010625,,0.006447,,0.017112,0.00113,-0.004364
2016-01-08,,,-0.065199,-0.066023,-0.072117,,-0.059765,-0.048002,-0.095216,-0.085673,-0.082975,-0.078626,,-0.0733,-0.076964,-0.054003,,,-0.070876,,-0.051316,,-0.055452,-0.093227,-0.061294
2016-01-15,,,-0.074361,-0.094501,-0.045933,,-0.050543,-0.065866,-0.054644,-0.072568,-0.071279,-0.035867,,-0.075802,-0.051117,-0.063419,,,-0.075367,,-0.032932,,-0.045965,-0.049367,-0.076899
2016-01-22,,,0.005816,-0.079711,-0.042969,,-0.042246,-0.027978,-0.067338,-0.015477,-0.029192,-0.037453,,-0.029626,-0.001667,-0.009778,,,0.004427,,-0.040776,,-0.022785,0.002077,-0.019159
2016-01-29,,,0.063413,-0.041522,0.026872,,0.02048,0.018898,0.013555,0.011063,0.056568,0.003521,,-0.003675,0.005877,0.005734,,,0.009956,,0.019509,,0.018119,0.075256,0.000742
2016-02-05,,,-0.001904,-0.005497,-0.024576,,-0.015213,0.040805,-0.011731,-0.017852,-0.023657,-0.019101,,0.013903,0.05006,0.0163,,,0.006469,,-0.009979,,-0.012195,-0.02108,0.010579
2016-02-12,,,-0.049918,-0.04534,-0.066187,,-0.034765,-0.040439,-0.027983,-0.048519,-0.051375,-0.0266,,-0.026445,-0.07366,-0.024814,,,-0.039739,,-0.021393,,-0.033879,-0.022519,-0.049523
2016-02-19,,,0.077244,0.12982,0.052819,,0.056481,0.033286,0.084538,0.070328,0.094232,0.063961,,0.096436,0.093031,0.03614,,,0.060295,,0.056103,,0.050322,0.082998,0.060313
2016-02-26,,,0.009901,-0.012507,-0.002407,,-0.001523,-0.029725,-0.017189,0.017416,-0.017259,-0.00266,,0.00118,0.012052,-0.024743,,,0.003607,,0.006718,,-0.00646,0.007522,-0.01491
2016-03-04,,,0.087539,0.067282,0.053655,,0.067564,0.021374,5.5e-05,0.048737,0.037921,0.034268,,0.086148,0.040168,0.040796,,,0.023663,,0.036098,,0.015354,0.039859,0.03751
2016-03-11,,,0.010562,0.045983,0.001354,,0.001454,0.002093,-0.014887,0.002698,0.01801,-0.007713,,-0.021938,-0.004686,-0.00463,,,-0.023263,,-0.003382,,0.007269,-0.001583,-0.036416
2016-03-18,,,-0.004809,0.045773,0.021417,,0.025479,-0.005986,0.007135,0.025831,0.006198,0.027192,,0.024402,0.02825,0.007274,,,0.030158,,0.023979,,0.025432,0.062169,-0.002491
2016-03-25,,,-0.022948,-0.047085,-0.014504,,-0.015498,-0.006303,0.034529,-0.005967,-0.005599,-0.014477,,-0.025385,-0.01165,-0.00747,,,0.006204,,-0.008431,,-0.013373,-0.02173,-0.037653
2016-04-01,,,0.006231,0.008775,0.000928,,0.003768,0.033827,-0.020975,0.00442,0.031139,0.026812,,0.012961,0.036301,0.047417,,,0.001734,,0.017965,,0.002087,0.007962,-0.00815
2016-04-08,,,-0.003103,-0.019671,-0.022727,,0.005582,0.000136,0.020433,0.010968,0.001747,0.010555,,0.000487,-0.0146,0.028264,,,-0.07136,,0.00845,,0.010894,-0.000443,-0.006663
2016-04-15,,,0.072475,0.063794,0.055605,,0.038535,0.06693,0.010201,0.035795,0.055713,0.027837,,0.057613,0.045024,0.046779,,,0.0436,,0.031887,,0.013426,0.031797,0.053909
2016-04-22,,,0.024016,-0.024348,0.0176,,0.00272,-0.018142,-0.027248,-0.022767,-0.007332,-0.012384,,-0.01002,-0.028851,0.003419,,,-0.026893,,-0.02255,,0.010411,-0.029529,0.023624
2016-04-29,,,-0.00617,-0.010937,-0.019092,,-0.008774,0.013533,-0.01417,-0.022142,-0.019039,-0.018305,,-0.010703,-0.0189,-0.021956,,,-0.027228,,-0.032588,,-0.017843,-0.020248,-0.014267
2016-05-06,,,-0.066604,-0.015653,-0.051127,,-0.045636,-0.006291,-0.023622,-0.036886,-0.04274,-0.021297,,-0.048213,-0.046834,-0.037435,,,-0.058602,,-0.005226,,-0.025304,-0.037568,-0.049998
2016-05-13,,,-0.016075,-0.033623,-0.023489,,-0.030142,-0.028424,-0.015464,-0.005724,-0.031908,-0.017564,,-0.033852,-0.021239,-0.00045,,,-0.012472,,-0.014206,,-0.031088,-0.002542,-0.00554
2016-05-20,,,0.010594,-0.023987,0.010453,,0.00982,-0.01609,-0.014547,-0.006374,-0.002804,-0.000372,,0.002558,0.01255,-0.010027,,,0.006146,,0.005479,,-0.008915,-0.005411,0.02343
2016-05-27,,,0.029477,0.01795,0.043831,,0.019092,0.007433,0.01088,0.016555,0.022207,0.008247,,0.01352,0.002198,-0.003073,,,0.01457,,0.012516,,0.01205,0.031344,-0.018371
2016-06-03,,,0.019111,0.025956,0.02071,,0.025904,-0.001878,0.019141,0.0228,0.025654,0.014437,,0.010068,0.006092,0.025638,,,0.029605,,0.024845,,0.012382,0.013418,0.031069
2016-06-10,,,0.02741,-0.054534,-0.009585,,0.008814,-0.012366,-0.000799,-0.018377,-0.010125,-0.002064,,0.002367,0.038755,0.001439,,,-0.002253,,0.01326,,0.000329,-0.02682,-0.008028
2016-06-17,,,-0.053508,-0.029647,-0.026675,,-0.031159,-0.017556,-0.037651,-0.01372,-0.027646,-0.031662,,-0.027346,-0.006762,-0.033543,,,-0.01199,,-0.037107,,-0.040223,-0.039924,-0.027786
2016-06-24,,,0.021963,-0.012519,0.013364,,0.008694,-0.005125,-0.003918,-0.001987,-0.006937,0.008495,,0.001278,-0.030285,-0.008245,,,-0.009578,,0.002753,,-0.009707,-0.008478,-0.004305
2016-07-01,,,0.041873,0.021454,0.026217,,0.0388,0.014063,0.034271,0.030967,0.028287,0.021357,,0.027058,0.041762,0.037641,,,0.017527,,0.037721,,0.020074,0.008877,0.040316
2016-07-08,,,-0.017135,0.064225,-0.014186,,0.012434,0.008101,-0.00098,-0.006727,-0.016706,0.001854,,0.028831,5.8e-05,-0.018319,,,-0.005778,,-0.017785,,-0.019582,-0.013278,-0.014211
2016-07-15,,,0.047806,-0.025037,0.04994,,0.046614,0.009126,0.048108,0.029905,0.04304,0.044788,,0.041551,0.023354,0.021258,,,0.019335,,0.025658,,0.057129,0.048552,0.044814
2016-07-22,,,-0.014718,-0.004684,0.008847,,0.027934,-0.011742,-0.022179,0.001758,0.003692,0.015175,,-0.011481,-0.008459,-0.015665,,,0.036445,,0.020303,,0.012938,0.021065,-0.004689
2016-07-29,,,-0.028383,-0.017144,-0.007224,,-0.00131,0.006009,-0.023245,-0.048288,-0.027859,0.018209,,-0.014195,-0.030173,-0.012059,,,-0.022517,,-0.004711,,-0.016231,0.016428,0.028459
2016-08-05,,,0.000152,0.037623,0.031351,,0.009311,0.01792,0.02086,0.022945,0.010406,0.000631,,0.032964,0.031643,0.002049,,,0.030451,,0.003925,,0.020179,0.0053,0.005069
2016-08-12,,,0.02083,0.044911,0.044799,,0.019814,0.037477,0.012531,0.025501,0.047803,0.015979,,0.028571,0.013848,0.02817,,,0.022304,,0.025044,,0.034436,0.052905,0.026523
2016-08-19,,,0.000746,0.030521,0.004196,,0.01153,-0.0009,0.01154,0.009113,-0.001472,-0.008119,,-0.014113,-0.02269,-0.01134,,,0.010384,,-0.002131,,-0.001954,-0.033806,-0.002256
2016-08-26,,,-0.014003,-0.016836,0.003597,,-0.006654,0.005533,0.015486,-0.021288,-0.023845,-0.003422,,0.002045,-0.006353,0.044618,,,-0.000346,,-0.003665,,0.018647,-0.00996,-0.024802
2016-09-02,,,-0.005368,-0.014089,0.032095,,0.007185,0.074472,0.018995,0.011732,-0.004907,0.000449,,-0.013832,0.023307,-0.004671,,,0.021057,,-0.010064,,0.016012,0.029624,0.013876
2016-09-09,,,0.026949,0.072872,0.032299,,0.050754,0.014529,0.015605,0.018697,0.039991,0.037953,,0.051391,0.044985,0.021446,,,0.042891,,0.030249,,0.033282,0.058624,0.031799
2016-09-16,,,-0.040627,-0.038193,-0.034006,,-0.038339,0.00047,-0.017096,-0.023726,-0.0359,-0.037711,,-0.030837,-0.000217,-0.005864,,,-0.019496,,-0.026219,,-0.016313,0.009059,-0.000822
2016-09-23,,,0.031455,-0.005126,0.006644,,0.03343,-0.001408,0.032332,0.003275,0.014971,0.004312,,0.012411,0.052626,0.003628,,,-0.00232,,0.020336,,0.002581,-0.025955,-0.010198
2016-09-30,,,0.011333,-0.078597,-0.018098,,-0.024553,0.010457,-0.009199,-0.015735,-0.03557,-0.015496,,-0.023069,-0.014151,-0.010905,,,-0.01751,,-0.020977,,-0.012511,0.002252,-0.024908
2016-10-07,,,0.066077,0.025624,0.02743,,-0.005376,0.035349,0.044338,0.018043,0.015018,0.023281,,0.022245,-0.003615,0.039876,,,0.025115,,-0.000387,,0.009764,0.024063,0.025655
2016-10-14,,,-0.017427,-0.006429,-0.025774,,-0.026156,-0.018194,-0.026023,-0.012706,-0.012293,-0.013606,,-0.034148,-0.042011,-0.010642,,,-0.004523,,-0.016929,,-0.027993,-0.009082,-0.001843
2016-10-21,,,0.023961,-0.019002,0.012131,,0.002063,-0.010753,0.016821,0.018677,0.043177,0.007651,,0.007857,-0.011965,0.010816,,,0.021392,,0.013842,,0.012647,-0.006576,-0.000833
2016-10-28,,,-0.031032,-0.039826,0.0,,0.0,-0.028446,-0.029453,0.0,0.0,-0.025034,,0.010661,-0.039884,-0.029254,,,-0.030768,,-0.011552,,0.0,0.002264,0.0
2016-11-04,,,0.032026,0.041478,0.0,,0.0,0.029279,0.030347,0.0,0.0,0.025677,,-0.010549,0.041541,0.030136,,,0.031745,,0.011687,,0.0,-0.002258,0.0
2016-11-11,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0
2016-11-18,,,-0.071018,-0.07815,-0.002809,,-0.04794,-0.020583,-0.028949,-0.019112,0.014465,-0.050291,,0.055715,-0.001833,-0.029549,,,-0.024234,,-0.049725,,-0.033018,0.066328,-0.061542
2016-11-25,,,0.027083,0.022099,0.025783,,0.009228,-0.009209,0.004467,0.02074,0.010148,-0.002116,,0.042024,0.013635,0.019625,,,-0.010305,,0.001802,,-0.006136,0.025634,0.004248
2016-12-02,,,0.013961,-0.007887,-0.003165,,0.00212,0.007626,0.000414,0.00783,0.001339,-0.001202,,-0.021676,-0.014714,-0.009981,,,-0.011756,,-0.001007,,0.025119,-0.022892,-0.003153
2016-12-09,,,0.003267,0.003483,0.028495,,0.013048,-0.016438,0.003876,-0.009117,-0.030766,0.005686,,0.015232,0.042962,0.017417,,,-0.024131,,-0.001464,,-0.008204,-0.025707,0.0125
2016-12-16,,,0.008857,-0.046284,-0.039109,,-0.042359,-0.019959,-0.027545,-0.03013,-0.018313,-0.030145,,-0.046375,-0.03056,-0.022181,,,-0.019354,,-0.029306,,-0.019448,-0.038112,-0.030787
2016-12-23,,,-0.035998,-0.004106,-0.021957,,-0.029239,-0.024291,-0.017313,-0.037881,-0.023197,-0.017899,,-0.038178,-0.009645,-0.022221,,,-0.008016,,-0.018328,,-0.026003,-0.016883,-0.011715
2016-12-30,,,0.007074,0.012464,0.021391,,0.015212,0.015843,0.037121,0.016249,0.030335,0.012118,,0.020361,0.012465,0.019553,,,0.033654,,0.015642,,0.016954,0.01874,0.019253
2017-01-06,,,0.041276,0.011292,0.01398,,0.032826,0.007179,-0.003532,0.02535,0.003922,0.022339,,0.017825,0.017643,-0.00871,,,0.013211,,0.013191,,0.011235,0.001231,0.005347
2017-01-13,,,0.030502,-0.002837,0.007234,,0.027631,-0.000369,0.011469,0.013195,0.017714,0.005379,,0.027977,0.014421,0.01215,,,-0.005518,,0.027484,,0.007795,0.021754,0.056172
2017-01-20,,,-0.015571,0.015328,-0.001744,,-0.008709,0.006762,0.042315,0.025059,0.005679,0.004214,,0.025608,0.005165,-0.02133,,,9.8e-05,,0.003532,,0.007424,-0.006083,0.023891
2017-01-27,,,0.022479,0.025131,0.020828,,0.017068,-0.002076,-0.001879,0.019121,0.01668,0.016102,,0.063936,0.0553,0.029759,,,0.012914,,0.010391,,0.00364,0.031241,0.005492
2017-02-03,,,-0.013836,-0.012257,-0.012462,,-0.001077,-0.001958,-0.002378,-0.012466,0.000514,0.000928,,0.005892,0.007579,-0.004677,,,-0.004702,,0.004283,,-0.012024,-0.016729,0.026526
2017-02-10,,,0.001986,0.048121,0.031341,,0.030192,-0.011893,0.034067,0.024482,0.032127,0.04314,,0.043245,-0.000349,0.019738,,,0.044954,,0.019356,,0.01849,-0.007495,0.027162
2017-02-17,,,-0.008281,0.001533,0.032745,,-0.000586,0.000745,-0.000288,0.023648,-0.012501,0.008689,,-0.004772,0.02985,0.004864,,,-0.003356,,0.001839,,-0.006794,0.020483,-0.007144
2017-02-24,,,0.003198,0.014883,-0.01413,,0.029408,-0.012027,0.045684,0.000182,-0.002673,0.020401,,0.014573,0.009823,-0.015343,,,-0.015246,,0.007457,,-0.002573,-0.00298,0.035331
2017-03-03,,,-0.023695,-0.038968,-0.021375,,-0.016685,-0.008911,-0.016354,0.006504,0.025183,-0.006887,,-0.016959,0.009344,-0.004179,,,-0.006316,,0.013028,,0.00688,0.01918,-0.006456
2017-03-10,,,-0.030347,-0.003662,-0.007197,,0.026818,-0.00114,0.002055,0.012742,-0.004538,0.002413,,-0.019325,-0.053646,-0.007554,,,-0.002485,,-0.010455,,0.003504,-0.00087,-0.001724
2017-03-17,,,0.034616,0.043672,0.034065,,0.028375,0.029665,0.039942,0.03381,0.02978,0.033638,,0.060944,0.011789,0.013612,,,0.052175,,0.024538,,0.047229,0.03925,0.0181
2017-03-24,,,0.021437,-0.02348,-0.010809,,0.012718,0.037552,0.013355,0.012459,0.016457,0.001595,,-0.033614,-0.008925,-0.024972,,,0.024088,,-0.000776,,-0.005606,0.012413,-0.015951
2017-03-31,,,-0.005338,-0.024818,-0.009738,,-0.018073,-0.022191,-0.009332,-0.027915,-0.038913,0.007793,,-0.031877,-0.013607,0.018439,,,-0.022632,,-0.006436,,-0.005701,0.012323,-0.004608
2017-04-07,,,0.032428,0.014794,-0.004729,,0.026623,-0.005218,0.010268,0.007443,0.021722,0.010539,,0.044838,0.023229,0.009943,,,0.030162,,0.023276,,0.013427,0.024436,-0.001665
2017-04-14,,,-0.0177,0.000781,-0.001081,,0.015203,-0.00305,-0.000795,0.000291,-0.003278,0.014337,,-0.016776,-0.000149,-0.010281,,,-0.017797,,-0.001484,,-0.000707,0.000828,0.017946
2017-04-21,,,-0.02753,-0.014393,-0.014522,,-0.020023,-0.017621,0.015036,0.000174,-0.014655,-0.02401,,-0.016214,-0.027761,-0.006465,,,0.010881,,-0.025207,,-0.001748,-0.023272,-0.008684
2017-04-28,,,-0.000743,0.002903,0.023037,,-0.001698,0.00436,0.007407,0.014478,0.000442,0.011282,,-0.011499,0.006629,-0.000363,,,0.025886,,0.013389,,0.004253,0.008255,0.003537
2017-05-05,,,-0.0351,-0.008772,-0.002172,,-0.016428,-0.014635,-0.002465,-0.009858,-0.020166,-0.011239,,-0.049438,-0.014538,-0.029825,,,-0.019987,,-0.012991,,0.000228,-0.02771,0.032874
2017-05-12,,,0.023874,0.004513,0.025944,,0.016584,0.036753,0.01912,0.007641,0.017677,0.018369,,-0.001122,0.037677,0.015122,,,-0.020837,,0.016301,,0.021027,0.001881,0.006952
2017-05-19,,,0.005618,-0.004493,-0.000439,,0.009935,0.043948,-0.005913,-0.019992,-0.018649,0.014447,,0.010516,0.005201,0.009106,,,-0.0225,,-0.000816,,-0.013621,-0.00745,3.2e-05
2017-05-26,,,0.009665,-0.019381,0.017127,,0.024402,-0.012211,0.004365,0.015065,0.001805,0.008549,,0.0098,0.003696,0.025023,,,-0.01003,,0.008965,,0.028319,0.035391,-0.000538
2017-06-02,,,-0.011274,-0.028969,0.015543,,0.033891,0.004591,0.027483,0.010915,-0.007457,0.013761,,-0.009005,0.0326,0.015905,,,-0.004716,,0.021447,,0.017818,0.030227,0.015717
2017-06-09,,,-0.003255,-0.013383,-0.007629,,0.020348,0.019102,0.005474,0.017709,-0.011245,0.009896,,0.031398,0.002235,-0.000837,,,0.043909,,-0.008056,,0.000256,0.015702,0.003463
2017-06-16,,,-0.01164,-0.050961,-0.012114,,-0.027008,-0.037374,-0.017281,-0.013416,-0.014076,-0.011805,,-0.008516,-0.003084,-0.02101,,,-0.008089,,-0.01162,,-0.013486,0.010392,-0.004104
2017-06-23,,,-0.009352,0.031365,0.003831,,0.000346,0.003942,0.010954,0.020995,0.014277,0.010132,,-0.011847,-0.002094,0.007585,,,0.013772,,0.021416,,-0.004271,-0.006715,0.008803
2017-06-30,,,0.003275,0.00895,0.026952,,0.001001,-0.028796,-0.012205,-0.000892,-0.011628,0.015593,,0.040264,0.046113,0.008891,,,-0.019395,,-0.007189,,0.006995,0.006076,0.020672
2017-07-07,,,-0.000227,-0.001431,-0.006871,,0.004635,-0.011884,-0.014121,5.6e-05,-0.01001,0.001979,,0.016231,0.005106,-0.002487,,,0.003053,,-0.000948,,-0.000597,-0.024668,0.021951
2017-07-14,,,0.023464,9.6e-05,0.044146,,0.027846,0.014507,0.016114,0.0314,0.026217,0.021652,,0.023911,0.01406,0.007853,,,0.02826,,0.03037,,0.012765,0.018111,0.011244
2017-07-21,,,0.012375,0.034384,0.001893,,0.021335,-0.006355,0.000881,0.042827,0.012393,0.00306,,0.021968,0.025806,0.006467,,,0.028809,,0.009232,,-0.001573,-0.009308,0.005398
2017-07-28,,,-0.001535,-0.025946,0.011292,,0.02101,0.012915,-0.005449,-0.016541,-0.011739,-0.002302,,0.001264,-0.000436,-0.008303,,,-0.039942,,-0.002676,,-0.015795,0.008416,-0.004494
2017-08-04,,,0.00941,0.040193,0.032564,,0.008441,-0.010929,0.006743,0.009702,0.000812,0.027498,,0.038156,0.01121,-0.006558,,,-0.001253,,0.006052,,-0.004762,-0.009603,0.006449
2017-08-11,,,-0.016606,-0.003554,-0.0447,,-0.021829,-0.039042,-0.021099,-0.014151,-0.016789,-0.026561,,-0.017465,-0.027348,0.013732,,,-0.023694,,-0.018358,,-0.0037,-0.021297,-0.028163
2017-08-18,,,-0.017946,0.020304,0.003969,,-0.011346,0.014948,0.008297,0.054611,0.004798,0.01189,,0.004422,0.071444,0.033933,,,0.018626,,0.004065,,0.035438,0.02064,0.017921
2017-08-25,,,0.041102,-0.019003,0.042002,,0.039622,0.009315,0.037028,0.033199,0.004107,0.006542,,0.021219,0.014487,-0.003542,,,0.030717,,-0.010655,,0.021108,-0.009331,0.021491
2017-09-01,,,0.024478,-0.006488,0.00028,,0.025142,0.015091,0.00728,0.020125,0.01355,0.024489,,0.051556,0.039249,0.036002,,,0.042604,,0.020268,,0.008036,0.042723,-0.032251
2017-09-08,,,-0.000978,0.03035,-0.014417,,0.025353,0.008478,0.028788,-0.014677,-0.001917,-0.000988,,0.008855,0.030622,-0.00158,,,0.001802,,0.001829,,-0.007972,0.017228,0.010245
2017-09-15,,,0.002894,0.079711,-0.000394,,0.03762,-0.02729,-0.015945,0.050443,-0.000354,-0.001727,,0.033157,0.0579,0.017657,,,0.014643,,-0.004708,,0.016262,0.014654,0.025293
2017-09-22,,,-0.00769,0.012153,0.010499,,0.003481,0.024925,0.037099,0.021087,-0.001921,-0.005983,,0.025643,0.034027,0.00302,,,0.014225,,0.003918,,0.007832,0.033654,0.021737
2017-09-29,,,0.016003,-0.013559,-0.009568,,-0.033803,-0.009288,-0.010944,-0.011498,-0.003749,-0.0159,,-0.021551,-0.035484,0.022501,,,-0.002236,,0.001619,,-0.006038,0.014103,-0.007682
2017-10-06,,,0.013924,0.024758,0.038072,,0.038859,0.02208,0.037576,0.038681,0.016171,0.018975,,0.038172,0.03957,0.00514,,,0.038178,,0.009575,,0.018318,0.00031,0.014945
2017-10-13,,,-0.009271,0.041047,0.004884,,-0.011913,0.042964,0.007085,-0.011682,0.010459,0.000615,,-0.011854,-0.017781,0.002375,,,0.029592,,0.010387,,0.011286,-0.016926,-0.001593
2017-10-20,,,-0.006399,0.025458,-0.004861,,0.003098,-0.022796,0.024884,-0.014086,-0.007577,0.004463,,0.044697,-0.035676,-0.005499,,,-0.004155,,0.002824,,0.005207,-0.005783,-0.012034
