date,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index
23/1/2006,1111.65,1008.7282,984.1147,951.94,1062.86,890.01,1207.8276,877.37,941.65,905.98
24/1/2006,1114.95,1007.5139,985.2029,954.52,1066.06,887.57,1220.7386,879.13,957.77,894.63
25/1/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
26/1/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
27/1/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
30/1/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
31/1/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
1/2/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
2/2/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
3/2/2006,1120.09,1011.8937,989.6903,959.95,1082.78,890.92,1248.6901,865.01,972.15,893.86
6/2/2006,1154.7,1045.334,1008.9248,979.26,1121.06,903.3,1284.1774,876.7,969.86,911.28
7/2/2006,1144.27,1045.6142,1006.7692,981.82,1135.44,902.47,1266.9455,874.64,947.22,917.31
8/2/2006,1154.91,1037.9028,1013.1842,986.93,1134.79,914.69,1268.7648,877.84,943.22,931.6
9/2/2006,1143.89,1029.2573,1000.5926,975.4,1114.06,905.18,1248.6074,863.96,921.83,913.39
10/2/2006,1173.76,1040.5286,1011.2152,981.9,1140.43,914.97,1260.185,878.41,933.81,926.67
13/2/2006,1178.39,1033.4607,1010.5105,980.44,1155.45,926.55,1257.7971,870.78,927.11,924.43
14/2/2006,1182.56,1040.7785,1016.1801,989.15,1166.49,932.01,1274.4407,878.93,930.16,925.98
15/2/2006,1212.74,1039.2837,1015.0503,991.44,1158.66,929.03,1292.9878,878.48,935.6,921.59
16/2/2006,1191.18,1016.5403,989.1166,965.49,1131.7,900.97,1273.9134,858.83,916.82,899.49
17/2/2006,1195.36,1014.4227,985.0639,959.33,1122.73,892.05,1293.8873,847.96,906.21,895.62
20/2/2006,1205.29,1016.7583,978.254,962.22,1121.09,884.32,1301.455,835.19,905.25,891.78
21/2/2006,1223.46,1039.7093,989.127,975.88,1138.76,891.48,1323.4346,858.04,933.22,903.45
22/2/2006,1221.34,1045.1694,986.5461,974.69,1146.79,889.15,1318.1413,851.35,928.39,900.38
23/2/2006,1219.17,1047.7957,985.0224,978.15,1155.96,885.21,1331.8707,848.71,924.64,900.59
24/2/2006,1225.47,1055.363,993.7188,986.87,1160.87,896.28,1344.3285,855.29,930.15,908.02
27/2/2006,1225.96,1047.7749,993.1902,980.67,1166.42,897.84,1350.4386,851.94,924.52,905
28/2/2006,1228.05,1048.5223,999.6166,985.97,1174.08,897.23,1362.3174,859.74,922.57,902.16
1/3/2006,1229.3,1047.939,1009.7102,996.59,1175.59,908.86,1362.4602,867.06,923.09,909.15
2/3/2006,1209.5,1031.8493,985.7401,981.14,1177.77,895.52,1330.0019,845.65,911.41,894.87
3/3/2006,1233.14,1038.1127,988.9555,979.34,1175.83,896.53,1325.73,843.82,910.65,902.2
6/3/2006,1227.49,1038.2997,983.8835,975.91,1171.67,896.28,1320.6927,830.97,933.44,895.11
7/3/2006,1194.57,1015.3026,962.019,955.91,1144.46,875.81,1285.6382,808.34,909.75,873.09
8/3/2006,1176.83,1004.1571,959.2392,956.22,1139.76,870.48,1282.2145,811.46,903.04,866.01
9/3/2006,1177.33,1001.1553,956.8848,957.28,1129.96,868.85,1261.0101,796.25,901.88,865.3
10/3/2006,1181.67,1007.7926,959.9134,960.41,1136.08,871.96,1263.4201,804.02,901.17,865.05
13/3/2006,1202.42,1019.125,965.5144,968.19,1143.53,876.6,1292.6822,807.53,903.87,866.96
14/3/2006,1204.16,1021.379,965.7426,969.15,1143.95,880.21,1278.4287,807.28,910.93,868.33
15/3/2006,1228.42,1033.8125,974.1544,979.26,1153.83,888.4,1293.8407,818.32,915.07,875.53
16/3/2006,1225.28,1030.4676,973.8534,982.13,1154.28,892.97,1301.6499,818.09,905.03,871.64
17/3/2006,1222.95,1026.1879,972.6709,979.01,1153.03,886.54,1294.4506,815.68,912.49,866.61
20/3/2006,1241.44,1038.9334,982.8464,988.57,1159.96,894.36,1326.5579,827.03,918.59,882.13
21/3/2006,1248.17,1042.7248,985.2217,989.67,1167.71,898.75,1336.6949,831.96,916.46,878.1
22/3/2006,1258.92,1052.0527,992.9181,999.97,1176.19,907.82,1351.9934,840.05,912.34,879.76
23/3/2006,1271.11,1054.5561,995.4075,1006.16,1181.82,913.99,1347.6697,844.69,917.19,881.43
24/3/2006,1257.94,1050.5618,993.3379,998.35,1173.25,910.3,1340.1443,830.69,914.09,871.54
27/3/2006,1258.41,1057.2308,1001.2731,1003.89,1181.37,917.99,1368.0114,839.17,917.69,874.86
28/3/2006,1262.02,1063.0065,1005.1837,1015.05,1186.6,918.67,1386.3515,840.86,925.44,875.99
29/3/2006,1264.73,1072.7295,1014.3741,1021.33,1189.27,920.9,1400.7402,842.64,932.65,880.59
30/3/2006,1256.32,1064.1991,1000.8977,1008.05,1184.9,914.43,1391.1182,831.33,925.21,871.77
31/3/2006,1270.78,1080.1206,1008.7261,1013.73,1185.63,914.89,1399.2972,837.59,928.65,871.72
3/4/2006,1294.51,1097.7372,1028.9646,1034.01,1211.41,930.61,1438.9933,847.1,942.69,884.34
4/4/2006,1300.68,1104.0813,1040.6344,1045.15,1225.89,943.77,1452.9574,863.79,942.65,903.4
5/4/2006,1303.1,1111.1662,1056.9283,1051.73,1233.16,951.8,1481.2086,873.63,947.49,907.69
6/4/2006,1307.55,1119.5778,1057.9147,1058.07,1250.13,956.87,1471.002,887.65,955.28,901.56
7/4/2006,1294.6,1124.7781,1068.1956,1067.65,1253.96,963.35,1458.0227,905.17,950.29,904.74
10/4/2006,1314.01,1136.5798,1088.6721,1093.03,1263.41,989.23,1481.6869,922.64,946.73,916.67
11/4/2006,1325.27,1140.1939,1091.409,1103.22,1259.37,1011.35,1489.405,918.35,945.34,921.57
12/4/2006,1322.59,1133.0973,1093.3565,1102.8,1267.41,1010.09,1467.3915,913.38,941.59,916.73
13/4/2006,1281.88,1114.2408,1061.4311,1071.95,1244.69,987.18,1427.5207,890.75,934.5,900.71
14/4/2006,1324.78,1146.7001,1082.0174,1093.71,1270.75,1019.56,1471.9478,906.44,940.84,911.84
17/4/2006,1339.66,1149.8178,1089.1301,1096.05,1289.83,1033.88,1473.4258,914.37,942.75,918.38
18/4/2006,1338.49,1171.9133,1088.7959,1099.22,1329.75,1030.64,1470.3068,911.19,935.97,918.69
19/4/2006,1372.66,1177.7937,1092.9436,1099.14,1355.81,1036.56,1482.2396,914.35,926.65,921.03
20/4/2006,1373.77,1177.1512,1087.6782,1093.03,1366.62,1036.43,1470.1142,905.53,927.56,907.4
21/4/2006,1429.73,1182.9883,1102.0513,1105.03,1405.95,1041.34,1491.1641,913.52,925.33,916.9
24/4/2006,1425.04,1183.8106,1091.4254,1094.02,1443.62,1023.35,1458.4191,914.67,916.86,908.68
25/4/2006,1441.91,1190.1607,1098.0174,1093.95,1441.61,1013.5,1459.8857,917.33,917.68,898.6
26/4/2006,1435.93,1186.1325,1117.3975,1121.7,1440.79,1031.48,1494.6991,925.79,924.26,918.34
27/4/2006,1427.22,1184.9172,1128.875,1123.3,1450.18,1034.33,1486.8414,931.21,929.37,917.36
28/4/2006,1450.77,1186.8836,1140.9811,1143.63,1504.09,1050.43,1536.8058,937.24,925.25,925.38
1/5/2006,1450.77,1186.8836,1140.9811,1143.63,1504.09,1050.43,1536.8058,937.24,925.25,925.38
2/5/2006,1450.77,1186.8836,1140.9811,1143.63,1504.09,1050.43,1536.8058,937.24,925.25,925.38
3/5/2006,1450.77,1186.8836,1140.9811,1143.63,1504.09,1050.43,1536.8058,937.24,925.25,925.38
4/5/2006,1450.77,1186.8836,1140.9811,1143.63,1504.09,1050.43,1536.8058,937.24,925.25,925.38
5/5/2006,1450.77,1186.8836,1140.9811,1143.63,1504.09,1050.43,1536.8058,937.24,925.25,925.38
8/5/2006,1516.08,1232.3939,1182.6469,1181.03,1563.98,1082.98,1597.2037,961.69,946.23,980.71
9/5/2006,1533.23,1261.2014,1224.927,1224.49,1621.01,1113.15,1634.3014,985.01,957.11,1012.38
10/5/2006,1546.79,1287.275,1247.7728,1250.29,1637.24,1134.66,1636.1355,995.24,961.15,1014.68
11/5/2006,1543.12,1296.3665,1238.7934,1235.29,1641.79,1121.99,1597.6318,974.46,954.36,1006.87
12/5/2006,1629.77,1344.2217,1282.4989,1278.72,1692.91,1167.78,1630.0456,1016.5,969.26,1042.67
15/5/2006,1707.41,1421.1254,1330.0849,1339.5,1785.65,1220,1670.4129,1071.48,988.71,1098.01
16/5/2006,1616.11,1371.8093,1298.9274,1311.93,1786.97,1175.75,1650.5483,1074.78,988.31,1087.03
17/5/2006,1600.62,1381.3758,1306.065,1325.35,1774.43,1199.84,1658.4878,1078.79,993.39,1119.95
18/5/2006,1599.49,1381.3635,1308.159,1346.98,1755.78,1199.99,1641.8712,1095.31,1006.47,1092.02
19/5/2006,1637.24,1414.4055,1346.1279,1389.56,1816.38,1235.88,1681.0863,1112.8,1068.43,1103.36
22/5/2006,1608.26,1424.4575,1369.3009,1412.35,1809.68,1266.71,1676.8759,1135.84,1056.22,1120.55
23/5/2006,1581.13,1369.908,1316.3132,1336.92,1734.02,1204.08,1609.8465,1072.99,1011.41,1077.1
24/5/2006,1585.3,1367.3638,1295.6807,1299.56,1732.92,1176.51,1633.3098,1044.82,995.71,1066.87
25/5/2006,1589.1,1353.3324,1310.2633,1314.44,1720.56,1195.2,1657.8571,1055.77,998.55,1065.24
26/5/2006,1601.29,1381.9331,1341.1766,1345.88,1753.83,1223.44,1676.8883,1079.42,1022.05,1075.96
29/5/2006,1615.83,1426.1973,1383.1477,1375.7,1845.93,1266.31,1683.0846,1106.06,1041.89,1098.17
30/5/2006,1629.42,1443.325,1402.9556,1394.5,1889.29,1275.97,1688.5321,1108.37,1060.82,1102.51
31/5/2006,1592.45,1421.8237,1398.7819,1401.1,1859.62,1261,1677.2382,1093.7,1042.03,1093.05
1/6/2006,1614.77,1450.8739,1453.1846,1457.39,1918.79,1327.88,1708.2251,1140.26,1073.14,1128.13
2/6/2006,1578.44,1437.4223,1461.4374,1458.76,1896.82,1337.53,1669.8695,1159.4,1062.72,1112.44
5/6/2006,1584.92,1464.0794,1476.4056,1480.4,1886.95,1358.01,1678.5149,1176.08,1100.8,1128.42
6/6/2006,1587.29,1454.1886,1482.1979,1470.78,1858.13,1345.02,1672.4433,1169.54,1091.71,1121.64
7/6/2006,1516.13,1369.0421,1398.396,1367.6,1752.01,1258.35,1595.7412,1072.58,1038.99,1044.9
8/6/2006,1515.05,1373.9024,1408.5019,1374.2,1761.92,1260.77,1599.1122,1066.79,1032.62,1059.04
9/6/2006,1472.99,1334.9717,1385.5112,1344.54,1730.86,1236.47,1559.0814,1035.25,1013.68,1035.5
12/6/2006,1471.74,1341.6699,1384.5406,1343.24,1772.33,1246.94,1560.1309,1038.98,1019.1,1036.26
13/6/2006,1448.12,1346.6077,1387.4254,1351.06,1795.55,1251.09,1544.1156,1052.63,1027.65,1038.61
14/6/2006,1404.19,1305.732,1386.5503,1335.93,1813.97,1254.79,1526.8971,1039.04,1015.76,1039.34
15/6/2006,1418.49,1305.7727,1388.3657,1339.07,1822.06,1258.4,1536.9037,1039.81,1009.05,1035.3
16/6/2006,1479.63,1338.2926,1416.6894,1373.11,1867.24,1285.5,1587.9924,1069.14,1032.81,1048.34
19/6/2006,1484.52,1356.6082,1431.0623,1392.45,1923.93,1318.08,1603.2089,1087.39,1048.91,1057.98
20/6/2006,1477.2,1365.5884,1439.3136,1397.42,1936.92,1326.22,1614.7575,1095.5,1055.87,1061.27
21/6/2006,1519.61,1369.919,1434.5188,1381.94,1922.32,1317.37,1602.9554,1085.9,1049.84,1055.08
22/6/2006,1515.94,1367.7192,1432.7331,1378.71,1919.56,1308.85,1618.5092,1081.09,1048.43,1049.61
23/6/2006,1492.96,1369.6832,1449.0567,1400.93,1955.73,1319.65,1633.44,1110.57,1052.85,1052.56
26/6/2006,1507.11,1391.963,1472.4765,1434.78,2012.71,1342.19,1657.6046,1139.54,1072.63,1065.78
27/6/2006,1499.62,1398.8954,1476.3765,1437.67,2041.33,1341.12,1646.4815,1133.59,1067.78,1069.57
28/6/2006,1503.62,1401.2074,1474.0138,1434.4,2015.23,1346.79,1643.0612,1133.92,1063.13,1078.13
29/6/2006,1539.57,1440.7847,1503.5741,1461.92,2038.44,1371.68,1693.093,1152.64,1080.05,1102.89
30/6/2006,1557.83,1442.8417,1508.0918,1454.03,2007.22,1363.14,1693.6947,1146.65,1082.88,1105.6
3/7/2006,1576.71,1471.7596,1540.7726,1473.99,2006.08,1377.87,1762.3705,1170.44,1123.43,1112.6
4/7/2006,1550.23,1468.907,1541.563,1462.49,1996.75,1375.46,1747.5643,1161.1,1098.64,1100.99
5/7/2006,1523.24,1445.9172,1535.2598,1449.51,1977.93,1366.11,1694.55,1166.85,1114.78,1087.45
6/7/2006,1561.7,1471.938,1574.7502,1484.05,2017.14,1401.28,1718.2283,1200.75,1133.73,1106.41
7/7/2006,1554.61,1477.7745,1574.4415,1477.05,2006.41,1402.12,1693.6198,1187.43,1126.39,1097.25
10/7/2006,1556.18,1472.4796,1576.5079,1489.4,1999.6,1406.62,1719.1031,1187.17,1124.68,1098.19
11/7/2006,1549.26,1481.4991,1595.1098,1498.32,1998.61,1410.22,1733.7959,1192.89,1119.54,1099.11
12/7/2006,1549.77,1486.4501,1600.3282,1500.92,1978.35,1398.81,1744.7991,1183.82,1112.4,1097.92
13/7/2006,1480.61,1395.9512,1502.7749,1419.53,1902.75,1310.17,1662.4968,1091.03,1047.37,1045.05
14/7/2006,1489.87,1404.9841,1507.5801,1438.53,1904.64,1321.02,1694.2497,1101.09,1051.26,1053.04
17/7/2006,1527.77,1426.6855,1525.2,1456.09,1915.14,1334.13,1714.4346,1122.3,1060.32,1065.74
18/7/2006,1532.01,1426.8821,1527.0913,1456.21,1925.84,1339.49,1722.8732,1141.26,1065.38,1070.64
19/7/2006,1485.61,1385.9608,1487.2125,1428.41,1882.84,1307.95,1668.827,1107.79,1042.76,1049.86
20/7/2006,1499.57,1393.7497,1492.7209,1440.22,1903.43,1322.83,1682.378,1115.14,1049.49,1056.29
21/7/2006,1499.45,1402.4158,1500.4294,1457.67,1909.55,1327.84,1710.2796,1123.48,1059.62,1055.96
24/7/2006,1494.94,1392.4977,1500.681,1455.49,1976.1,1342.89,1708.4337,1125.26,1053.2,1061.23
25/7/2006,1514.18,1415.3163,1526.5879,1474.38,1989.35,1355.77,1714.4513,1147.53,1066.35,1071.7
26/7/2006,1519.69,1416.9195,1523.2387,1471.16,1986.44,1366.79,1712.7977,1158.57,1064.07,1063.92
27/7/2006,1499.07,1400.2379,1506.1082,1454.53,1966.29,1351.21,1689.7074,1141.51,1050.18,1059.02
28/7/2006,1483.7,1389.2322,1485.7833,1440.52,1944.08,1351.05,1673.8175,1124.62,1033.78,1049.03
31/7/2006,1434.24,1336.398,1419.1637,1381.34,1887.2,1304.4,1614.9033,1075.47,1004.36,1014.56
1/8/2006,1421.85,1325.2713,1405.8084,1362.45,1871.79,1284.46,1604.4654,1066.75,994.76,998.27
2/8/2006,1432.41,1310.5572,1401.106,1351.14,1855.45,1272.56,1605.5762,1062.37,999.37,993.56
3/8/2006,1436.95,1304.5502,1398.9576,1346.17,1836.62,1265.78,1615.6093,1058.32,998,995.74
4/8/2006,1422.13,1268.1572,1357.3468,1300.18,1789.78,1227.6,1591.4112,1023.14,975.64,974.25
7/8/2006,1401.53,1251.8826,1331.2401,1272.24,1773.96,1199.98,1558.5047,999.4,969.87,962.65
8/8/2006,1437.49,1286.1334,1360.7358,1310.03,1824.57,1230.19,1594.8105,1032.67,989.47,978.32
9/8/2006,1434.44,1288.3,1364.4148,1307.49,1826.69,1232.54,1593.4725,1033.03,989.39,969.06
10/8/2006,1478.96,1309.8957,1382.3477,1328.66,1837.69,1250.85,1627.0223,1046.69,1013.94,989.33
11/8/2006,1468.25,1310.8554,1391.5018,1340.35,1832.99,1259.11,1633.8851,1051.44,1012.52,997.09
14/8/2006,1426.16,1275.9388,1351.3857,1301.08,1790.33,1225.84,1617.9915,1017.44,986.55,970.25
15/8/2006,1457.94,1296.623,1373.9537,1322.11,1803.27,1241.61,1660.8268,1036.81,999.49,984.92
16/8/2006,1475.42,1319.9911,1393.051,1348.27,1823.02,1258.2,1680.6149,1054.33,1016.1,994.9
17/8/2006,1468.98,1311.9089,1378.6311,1332.12,1807.2,1251.36,1661.3231,1042.71,1008.12,990.1
18/8/2006,1462.95,1301.2562,1371.4327,1321.32,1808.15,1250.26,1653.6224,1040.39,1020.95,990.72
21/8/2006,1461.94,1304.1663,1376.0241,1324.77,1812.8,1254.87,1659.8075,1048.89,1040.92,988.94
22/8/2006,1467.9,1326.2804,1391.5552,1341.26,1830.25,1262.98,1681.3527,1060.13,1045.42,994.48
23/8/2006,1462.25,1322.1987,1389.5808,1336.04,1813.4,1258.98,1702.5058,1058.64,1039.66,995.46
24/8/2006,1464.48,1329.4862,1402.3298,1340.56,1817.69,1268.89,1719.126,1065.64,1048.27,1003.18
25/8/2006,1471.64,1332.2814,1407.0193,1349.17,1815.89,1268.82,1715.5418,1070.03,1051.42,1009.53
28/8/2006,1495.82,1357.9699,1443.2302,1386.8,1850.81,1293.76,1778.3808,1095.38,1069.75,1023.34
29/8/2006,1503.3,1361.9023,1437.9784,1403.66,1867.52,1295.89,1768.8827,1106.04,1073.95,1017.67
30/8/2006,1507.43,1363.7729,1446.0737,1411.45,1867.34,1294.64,1794.2671,1111.89,1077.36,1018.29
31/8/2006,1502.37,1380.3422,1448.9276,1422.11,1879.34,1299.27,1799.8014,1115.09,1069.95,1010.94
1/9/2006,1480.32,1367.6199,1417.9571,1396.94,1857.42,1274.81,1765.3822,1082.17,1050.86,1001.41
4/9/2006,1490.95,1383.7433,1444.9382,1426.15,1880.23,1300.56,1802.6687,1105.15,1073.73,1010.8
5/9/2006,1493.04,1383.1368,1448.3963,1426.99,1876.73,1311.95,1826.3134,1111.15,1078.19,1008.15
6/9/2006,1508.27,1400.0364,1452.5131,1426.98,1886.25,1313.89,1816.6463,1120.16,1089.27,1017.85
7/9/2006,1501.5,1377.004,1433.8391,1402.28,1865.02,1294.5,1796.1315,1099.74,1070.89,1001.56
8/9/2006,1512.86,1372.2317,1440.322,1402.04,1863.74,1295.64,1815.8873,1098.78,1070.77,1005.25
11/9/2006,1507.64,1365.8438,1445.4467,1410.2,1865.83,1302.45,1859.9741,1104.72,1074.48,1007.38
12/9/2006,1529.68,1372.9757,1456.0462,1415.02,1881.38,1313.29,1862.9048,1114.11,1083.04,1014.17
13/9/2006,1526.62,1360.5507,1439.6641,1393.59,1861.12,1295.67,1858.8672,1092.22,1079.33,1013.99
14/9/2006,1521.64,1364.8414,1435.3636,1396.27,1882.41,1291.31,1857.1033,1099.6,1076.69,1008.87
15/9/2006,1536.18,1382.8439,1466.5141,1418.22,1893.08,1303.48,1885.272,1110.47,1106.91,1041.63
18/9/2006,1545.15,1404.9321,1485.9818,1433.7,1905.24,1317.16,1892.6992,1131.1,1121.09,1058.08
19/9/2006,1550.78,1404.6768,1490.2513,1434.3,1923.33,1320.7,1905.296,1127.9,1122.15,1055.57
20/9/2006,1550.24,1396.9736,1489.3379,1434.78,1929.99,1329.11,1933.2852,1126.14,1112.56,1048.15
21/9/2006,1562.74,1402.4919,1490.6937,1444.28,1961.75,1337.58,1954.5926,1132.87,1118.86,1044.7
22/9/2006,1548.74,1382.686,1480.8621,1437.79,1948.91,1328.95,1932.0132,1120.99,1126.14,1031.21
25/9/2006,1542.82,1373.504,1479.7643,1445.81,1946.16,1325.44,1932.5696,1137.52,1148.54,1018.73
26/9/2006,1537.57,1364.4954,1475.906,1434.33,1930.51,1319.3,1884.4652,1125.31,1143.11,1015.57
27/9/2006,1543.42,1371.9387,1492.9228,1446.11,1946.32,1333.78,1920.0394,1138.69,1141.29,1024.16
28/9/2006,1557.59,1382.5072,1509.9234,1460.19,1967.07,1353.68,1946.5933,1155.19,1160.56,1028.57
29/9/2006,1565.13,1395.85,1530.8625,1471.02,1983.11,1367.61,1983.8782,1169.44,1172.29,1035.1
2/10/2006,1565.13,1395.85,1530.8625,1471.02,1983.11,1367.61,1983.8782,1169.44,1172.29,1035.1
3/10/2006,1565.13,1395.85,1530.8625,1471.02,1983.11,1367.61,1983.8782,1169.44,1172.29,1035.1
4/10/2006,1565.13,1395.85,1530.8625,1471.02,1983.11,1367.61,1983.8782,1169.44,1172.29,1035.1
5/10/2006,1565.13,1395.85,1530.8625,1471.02,1983.11,1367.61,1983.8782,1169.44,1172.29,1035.1
6/10/2006,1565.13,1395.85,1530.8625,1471.02,1983.11,1367.61,1983.8782,1169.44,1172.29,1035.1
9/10/2006,1574.83,1422.1309,1556.1808,1497.74,2051.45,1407.97,2048.1767,1186.48,1204.12,1057.1
10/10/2006,1581.29,1432.0874,1566.4909,1498.61,2062.3,1417.06,2019.2207,1196.97,1214.27,1063.01
11/10/2006,1598.77,1439.254,1564.025,1496.26,2047.97,1414.05,2023.2427,1185.7,1210.96,1060.78
12/10/2006,1584.31,1445.3983,1541.3321,1481.86,2027.61,1387.26,1993.6534,1169.54,1185.57,1060.71
13/10/2006,1584.07,1445.8336,1551.5241,1491.5,2020.74,1384.85,2010.1939,1171.77,1188.56,1066.52
16/10/2006,1584.59,1438.9225,1542.1385,1478.84,1990.79,1375.74,1989.0281,1161.22,1172.7,1060.37
17/10/2006,1578.62,1448.4533,1538.5246,1475.5,1996.47,1376.8,1970.301,1154.56,1164.56,1054.02
18/10/2006,1599.71,1463.0955,1556.9662,1494.88,2030.31,1388.08,2030.4728,1169.75,1188.76,1065.34
19/10/2006,1614.13,1466.4307,1561.8896,1497.47,2043.07,1424.16,2024.7216,1168.01,1188.57,1062.1
20/10/2006,1604.64,1472.1278,1553.9602,1489.41,2031.19,1416.11,2048.7903,1158.48,1174.27,1053.7
23/10/2006,1607.32,1437.9874,1513.6967,1448.03,1999.49,1370.48,1990.128,1118.05,1136.47,1032.44
24/10/2006,1640.47,1465.8769,1550.5801,1478.4,2039.81,1411.74,2051.8939,1139.13,1168.12,1052.89
25/10/2006,1637.31,1467.421,1545.2549,1477.61,2074.9,1408.87,2062.7249,1140.89,1165,1048.41
26/10/2006,1633.34,1464.2476,1547.285,1478.11,2054.94,1394.31,2100.6649,1137.62,1223.02,1045.41
27/10/2006,1631.17,1448.7322,1529.9594,1461.46,2012.16,1368.96,2056.0321,1123.75,1220.5,1035.37
30/10/2006,1624.7,1478.251,1540.6418,1457.31,2004.08,1357.56,2027.2868,1126.33,1227.48,1054.99
31/10/2006,1670.67,1494.1391,1561.4751,1469.78,2013.32,1373.26,2058.5656,1131.24,1243.23,1066.45
1/11/2006,1694.65,1522.8593,1582.7016,1472.38,2020.45,1374.89,2065.6701,1131.43,1242.63,1076.22
2/11/2006,1687.5,1532.454,1585.699,1470.6,2031.95,1378.04,2031.6361,1128.18,1238.3,1090.66
3/11/2006,1694.46,1531.9428,1584.6042,1485.22,2050.7,1383.69,2059.5263,1126.24,1242.78,1096.25
6/11/2006,1707.6,1571.7698,1585.2633,1483.25,2056.72,1371.14,2077.1345,1122.9,1265.05,1112.52
7/11/2006,1724.51,1568.3748,1579.6637,1474.72,2050.49,1345.86,2122.5505,1114.42,1273.08,1118.89
8/11/2006,1693.06,1543.8397,1569.2151,1467.35,2058.63,1342.08,2094.8713,1112.42,1257.49,1099.42
9/11/2006,1725.61,1558.3328,1584.7019,1492.15,2056.5,1351.81,2192.1494,1125.54,1264.63,1103.31
10/11/2006,1706.31,1522.3075,1543.4392,1463.33,2011.19,1327.16,2213.9485,1090.61,1227.48,1081.07
13/11/2006,1674.62,1461.6405,1492.7909,1425.28,1971.68,1284.82,2222.5626,1053.43,1207.42,1062.81
14/11/2006,1682.79,1473.972,1516.1434,1434.82,2019.77,1295.91,2249.1966,1072.81,1242.04,1063.47
15/11/2006,1719.83,1514.8746,1543.5881,1478.17,2073.84,1322.12,2307.4368,1089.15,1276.5,1085.25
16/11/2006,1700.14,1509.8589,1525.9542,1463.45,2083.83,1319.02,2319.4395,1073.4,1271.89,1076.85
17/11/2006,1746.77,1534.6922,1551.4324,1492.14,2109.53,1325.85,2351.6473,1085.84,1280.83,1110.16
20/11/2006,1808.29,1541.7099,1570.0017,1504.05,2095.32,1320.36,2448.2392,1078.5,1288.28,1117.2
21/11/2006,1878.47,1560.4839,1603.6857,1516.75,2092.36,1328.09,2462.9549,1094.28,1280.64,1122.32
22/11/2006,1857.73,1566.1279,1625.008,1529.2,2111.6,1355.98,2492.133,1108.89,1292.44,1137.77
23/11/2006,1857.92,1582.261,1626.5705,1531.56,2118.57,1354.8,2525.2804,1108.76,1323.29,1146.14
24/11/2006,1854.05,1598.4048,1640.9518,1554.14,2132.29,1362.9,2494.2866,1123.81,1327.75,1148.02
27/11/2006,1851.3,1630.2557,1670.0334,1582.6,2177.99,1393.11,2472.2446,1146.67,1346.3,1169.82
28/11/2006,1861.14,1620.5865,1663.9429,1591.9,2171.41,1394.48,2458.0461,1153.15,1340.63,1171.24
29/11/2006,1864.08,1657.6341,1679.0151,1611.67,2232.87,1427.32,2483.9729,1167.27,1356.5,1168.55
30/11/2006,1921.99,1705.4053,1720.6498,1644.4,2279.48,1444.37,2582.3488,1179.44,1369.55,1182.54
1/12/2006,1942.05,1717.3684,1751.3515,1661.77,2301.48,1456.91,2573.0318,1180.84,1372.9,1191.21
4/12/2006,1968.32,1751.5428,1801.333,1698.36,2335.07,1500.12,2686.0644,1206.9,1430.62,1225.49
5/12/2006,1993.5,1762.9698,1811.6333,1699.78,2336.01,1496.81,2728.3448,1234.32,1454.95,1225.87
6/12/2006,1962.84,1742.2777,1796.2626,1668.88,2306.03,1474.48,2691.6173,1236.11,1567.04,1194.16
7/12/2006,1964.72,1743.2761,1793.1666,1655.4,2296.44,1466.72,2665.7714,1215.09,1590.91,1193.08
8/12/2006,1882.92,1689.046,1707.9539,1589.6,2248.88,1427.41,2594.1513,1147.94,1474.25,1154.54
11/12/2006,1946.39,1746.0025,1778.2416,1646.75,2350.1,1460.61,2752.0978,1185.37,1567.19,1193.42
