Dates,.DJUSBMT,.DJUSNCT,.DJUSCYT,.DJUSHCT,.DJUSINT,.DJUSENT,.DJUSTCT,.DJUSTLT,.DJUSUTT,.DJUSFNT
24/6/2010,346.98,410.8,346.28,402.46,354.4,693.25,627.89,198.14,318.46,404.56
25/6/2010,352.94,406.48,345.87,403.7,357.08,693.96,624.62,196.33,319.87,414.62
28/6/2010,348.46,409.41,345.08,403.68,355.34,685.45,627.07,197.99,322.17,411.19
29/6/2010,333.46,401.2,333.48,395.55,341.75,663.82,602.99,194.44,315.28,395.17
30/6/2010,329.21,398.7,329.67,392.58,339.36,660.2,593.4,191.92,313.06,390.95
1/7/2010,326.76,399.84,331.44,388.79,336.99,658.09,591.08,192.5,311.82,388.34
2/7/2010,324.74,398.5,327.82,389.45,334.02,656.43,589.56,192.66,312.02,384.53
5/7/2010,324.74,398.5,327.82,389.45,334.02,656.43,589.56,192.66,312.02,384.53
6/7/2010,325.53,399.04,327.87,390.76,334.19,662.69,594.15,193.01,315.52,385.52
7/7/2010,340.3,409.39,336.31,398.7,345.46,685.12,616.53,196.74,325.23,402.45
8/7/2010,346.07,415.23,338.94,402.67,349.76,694.13,619.64,199.06,328.06,405.45
9/7/2010,353.32,416.8,341.92,403.64,352.61,696.6,622.83,199.38,330.18,412.35
12/7/2010,347.18,417.24,342.26,402.52,350.96,695.31,627.75,199.1,331.02,412.07
13/7/2010,354.55,422.39,349.96,406.02,358.44,703.42,637.21,201.1,332.49,422.58
14/7/2010,353.45,423.4,348.93,406.06,358.7,702.31,642.82,201.29,332.44,418.79
15/7/2010,351.99,424.39,349.68,407.27,358.27,703.07,643.45,201.38,334.2,417.77
16/7/2010,340.25,416.7,338.95,398.01,346.41,683.65,625.06,198.55,328.13,399.98
19/7/2010,341.01,417.35,341.13,399.51,348.66,689.44,631.96,199.8,332.81,400.43
20/7/2010,351.68,423.93,346.36,398.75,354.32,703.28,636.08,200.94,336.03,405.53
21/7/2010,350.54,420.46,340.14,392.58,352.83,693.37,626.9,200.44,331.31,397.94
22/7/2010,362.04,426.77,348.03,395.87,363.17,708.13,643.91,204.7,337.22,410.43
23/7/2010,368.78,431.02,353.13,396.06,370.32,710.25,647.97,207.35,337.88,413.91
26/7/2010,371.66,434.75,357.37,402.29,376.36,718.21,652.5,210.14,340.61,421
27/7/2010,367.41,435.76,353.44,402.31,373.2,715.55,653,210.49,345.49,421.49
28/7/2010,365.27,432.06,351.56,396.53,371.42,713.59,646.07,211.36,343.02,417.46
29/7/2010,366.28,427.9,349.35,395.76,370.02,714.07,640.51,210.49,337.95,417.99
30/7/2010,368.49,428.64,351.61,397.42,370.77,711.77,637.54,210.6,335.87,417.92
2/8/2010,379.62,435.23,358.06,404.73,377.78,736.98,651.17,215.17,342.31,427.86
3/8/2010,373.69,430.83,353.77,408.04,375.55,738.36,648.66,214.69,341.29,423.18
4/8/2010,377.98,433.71,357.56,412.94,378.56,743.3,653.11,214.62,342.19,424.55
5/8/2010,378.15,432.56,357.33,412.71,378.41,744.2,650.2,215.27,342.73,422.39
6/8/2010,377.95,433.41,356.03,414.18,376.74,735.67,648.1,214,343.07,419.62
9/8/2010,380.2,435.67,359.2,415.53,379.27,739.74,650.48,216,344.6,423.01
10/8/2010,375.57,435.31,356.39,415.89,375.32,733.53,641.82,216.54,345.54,418.62
11/8/2010,362.45,426.28,347.03,405.12,361.62,712.44,624.65,212.5,338.6,404.09
12/8/2010,364.04,425.21,346.84,406.61,358.65,708.57,613.47,214.26,337.54,401.7
13/8/2010,362.11,424.37,343.81,404.96,357.26,706.11,609.55,213.97,339.13,400.22
16/8/2010,364.12,424.97,343.84,403.77,357.47,706.54,611.86,213.6,339.21,399.92
17/8/2010,373.04,429.63,348.09,408.96,364.28,718.16,619.05,216.3,342.65,403.57
18/8/2010,374.49,431.17,350.67,408.55,365.24,710.83,622.2,217.68,340.91,404.74
19/8/2010,366.58,425.22,345.16,401.67,357.5,699.83,614.47,214.54,335.95,395.3
20/8/2010,364.04,424.74,344.95,400.11,355.92,690.88,615.07,212.02,336.42,394.18
23/8/2010,360.23,423.84,342.95,401.06,351.79,692.08,608.94,211.66,338.01,391.88
24/8/2010,350.82,420.62,337.67,392.94,345.26,682.85,598.97,211.88,338.44,385.9
25/8/2010,351.3,421.46,341.03,396.68,345.6,680.93,602.13,213.23,338.53,387.61
26/8/2010,350.91,418.39,338.41,393.23,344.34,674.77,595.35,212.27,336.93,384.17
27/8/2010,362.58,423.25,342.92,397.93,351.78,693.43,602.91,214.23,343.2,392.74
30/8/2010,356.79,418.75,337.5,393.43,345.87,683.83,595.61,211.53,338.26,384.33
31/8/2010,361.05,419.46,337.42,391.8,344.74,681.63,592.08,213.95,339.58,387.34
1/9/2010,373.3,428.04,348.22,400.99,357.91,706.76,607.85,217.63,347.43,401.66
2/9/2010,377.09,431.04,354.5,403.85,363.22,713,613.29,218.21,347.02,405.55
3/9/2010,381.72,435.2,358.76,407.66,368.54,719.88,623.98,219.29,349.2,413.7
6/9/2010,381.72,435.2,358.76,407.66,368.54,719.88,623.98,219.29,349.2,413.7
7/9/2010,378.26,432.1,353.82,405.03,364.55,708.73,618.59,218.5,346.9,404.25
8/9/2010,381.41,434,356.54,407.11,367.89,714.79,621.43,219.76,345.79,407.85
9/9/2010,378.99,435.49,356.82,411.47,368.47,716.69,622.72,222.14,348.27,411.45
10/9/2010,380.98,437.36,359.74,415.31,370.87,724.67,622.31,222.74,347.14,412.17
13/9/2010,388.01,439.46,363.53,416.3,375.59,729.12,636.77,223.72,349.01,420.79
14/9/2010,387.53,439.05,364.65,417.86,374.51,727.2,639.85,223.48,348.32,417.57
15/9/2010,387.17,441.88,365.95,421.2,375.14,726.42,642.99,224.83,346.59,419.62
16/9/2010,390.74,441.97,365.35,420.29,374.39,723.2,647.57,225.01,344.74,417.98
17/9/2010,390.56,441.49,366.28,420.49,377.43,720.61,650.29,226.38,344.39,416.67
20/9/2010,395.05,446.58,372.71,426.08,383.3,733.08,659.38,229.88,348.91,425.37
21/9/2010,393.37,445.37,371.64,426.28,383.28,731.87,658.62,230.56,347.16,420.77
22/9/2010,395.14,444.76,369.91,426.56,381.11,727.84,654.36,229.92,349.06,414.53
23/9/2010,391.71,441.33,368.02,424.84,375.96,722.48,654.42,228.98,345.72,407.06
24/9/2010,401.38,448.23,377.08,430.68,386.35,737.99,668.9,231.39,351.42,418.28
27/9/2010,399.96,446.49,375.1,427.59,383.4,735.25,667.45,233.08,351.99,413.73
28/9/2010,402.59,448.43,378.69,431.13,386.01,741,668.96,233.44,353.05,415.4
29/9/2010,400.48,446.7,376.87,429.93,386.17,747.5,669.32,232.33,351.98,412.75
30/9/2010,399,444.69,375.87,428.88,385.08,747.55,665.43,231.65,351.13,412.7
1/10/2010,404.79,445.75,376.45,429.07,386.21,756.74,664.8,233.58,353.64,416.2
4/10/2010,398.19,444.84,374.24,425.06,381.49,748,657.43,233.42,352.16,413.69
5/10/2010,409.98,451.08,381.16,432.82,391.5,765.27,672.58,237.26,356.28,423.02
6/10/2010,413.97,451.51,379.72,431.33,393.12,770.49,666.64,235.83,354.85,422.39
7/10/2010,410.48,450.06,380.19,431.46,392.73,767.38,668.61,233.38,355.32,420.74
8/10/2010,419.7,453.8,382.76,432.9,395.98,776.55,673.65,232.98,356.56,421.54
11/10/2010,419.43,454.2,383.55,433.12,395.38,777.68,674.04,233.47,356.75,421.17
12/10/2010,419.81,456.27,384.2,434.22,395.23,777.93,679.76,233.36,355.58,425.81
13/10/2010,426.2,460.31,385.57,436.85,400.85,786.72,685.56,233.53,356.82,427.1
14/10/2010,422.77,461.16,383.98,436.06,399.3,786.4,685.8,233.67,356.14,420.77
15/10/2010,422.61,462.19,386.6,437.62,396.85,788.56,699.64,232.65,357.31,414.85
18/10/2010,423.29,463.39,386.38,441.17,397.73,794.95,702.46,233.8,360.25,423.73
19/10/2010,411.78,458.45,380.58,433.32,391.66,774.72,689.69,230.88,357.92,418.03
20/10/2010,421.75,462.08,385.37,436.3,397.05,785.23,694.94,234.29,360.71,422.94
21/10/2010,421.41,463.21,388.3,437.58,399.59,783.3,694.93,233.14,358.91,421.99
22/10/2010,418.67,464.4,390.69,438.15,400.09,788.95,700.24,232.69,357.18,422.39
25/10/2010,426.15,466.08,392.52,439.93,401.71,789.44,702.35,233.69,356.32,421.08
26/10/2010,426.05,465.17,394.49,438.63,400.22,791,703.17,234.02,355.83,421.38
27/10/2010,421.44,463.16,393.22,436.41,397.73,787.54,707.41,232.97,354.67,421.79
28/10/2010,421.4,463.7,395.23,438.32,396.89,786.82,708.53,233.95,355.9,420.59
29/10/2010,424.28,465.43,395.02,436.12,397.98,786.72,708.65,234.33,356.57,420.29
1/11/2010,425.35,464.83,395.04,436.27,398.14,789.41,711.18,235.11,353.77,420.08
2/11/2010,428.94,466.94,399.52,439.91,401.79,798.74,717.63,237.1,358.07,421.84
3/11/2010,427.42,468.62,400.97,440.41,402.45,800.9,721.23,238.26,357.28,425.44
4/11/2010,441.84,475.44,406.44,442.75,411.45,824.18,732.64,241.33,361.44,439.29
5/11/2010,445.02,475.49,407.51,440.88,413.67,827.08,732.86,240.08,361.46,447.44
8/11/2010,447.96,475.31,406.83,439.57,412.37,831.13,734.1,239.33,359.54,444.02
9/11/2010,439.33,472.32,403.82,437.91,408.84,831,731.57,238.71,358.33,434.73
10/11/2010,443.51,472.55,405.77,438.63,409.49,842.81,733.06,238.85,356.94,440.54
11/11/2010,448.33,472.87,405.25,439.44,407.46,850.38,719.85,237.5,356.75,436.77
12/11/2010,437.25,469.41,401.21,434.28,402.53,838.21,710.37,235.31,353.83,430.02
15/11/2010,433.99,469.94,399.66,433.87,403.88,834.29,707.09,235.71,355.34,431.33
16/11/2010,423.56,463.27,395.34,428.15,397.38,818.35,694.62,231.85,350.79,422.66
17/11/2010,424.31,464.63,397.59,428.63,397.78,822.03,694.46,231.61,350.75,421.19
18/11/2010,434.12,470.59,401.86,434.29,404.81,839.11,707.1,235.2,352.87,426.86
19/11/2010,439.19,471.96,404.04,434.65,406.64,844.38,709.33,235.31,351.89,426.63
22/11/2010,439.82,472.03,405.97,434.87,406.13,841.51,714.66,234.42,352.89,421.59
23/11/2010,431.51,466.34,401,429.23,401,825.4,704.61,232.19,349.4,415.24
24/11/2010,439.98,471.25,408.59,433.2,409.73,839.78,717.12,233.71,351.51,422.18
25/11/2010,439.98,471.25,408.59,433.2,409.73,839.78,717.12,233.71,351.51,422.18
26/11/2010,434.79,469.14,406.48,430.45,406.99,830.37,713.8,232.89,349.68,417.87
29/11/2010,436.81,466.97,405.08,429.02,406.24,835.32,710.18,230.7,348.46,419.79
30/11/2010,435.87,464.61,403.78,425.47,404.89,832.48,700.51,230.68,348,416.67
1/12/2010,447.88,473.54,411.05,433.21,415.61,856.04,716.65,234.27,352.14,425.27
2/12/2010,454.73,476.51,414.28,436.1,422.13,867.74,725.39,236.74,353.52,435.65
3/12/2010,459.88,477.61,415.01,436.76,424.02,871.92,728.33,237.08,354.48,437
6/12/2010,461.65,476.74,414.87,433.94,423.57,874.85,728.78,237.14,353.17,436.45
7/12/2010,461.09,477.5,415.33,433.97,425.62,872.81,728.94,238.14,351.32,436.15
8/12/2010,456.02,479.04,414.91,434.63,424.8,870.18,734.98,238.06,350.31,442.71
9/12/2010,458.42,480.65,415.38,435.66,425.98,872.56,735.11,240.43,351.44,447.5
10/12/2010,462.66,481.34,417.02,440.21,430.23,875.77,738.8,241.84,352.87,451.73
13/12/2010,463.97,480.98,414.43,440.66,430.43,882.46,735.78,241.71,354.56,451.52
14/12/2010,463.93,482.63,414.49,445.75,432.16,879.63,735.55,245.27,355.55,447.76
15/12/2010,460.19,482.68,412.37,444.89,429.84,873.87,732.2,243.93,352.36,443.65
16/12/2010,463.59,487.41,416.3,448.11,434.42,879.48,737.03,244.5,355.44,443.4
17/12/2010,466.35,489.7,416.29,448.31,434.21,878.88,738.78,243.68,356.51,444.5
20/12/2010,469.12,490.37,417.84,448.51,433.84,884.81,738.97,244.95,357.88,446.48
21/12/2010,475.1,490.73,419.13,448.07,437.22,892.55,744.21,245.64,358.11,453.1
22/12/2010,474.9,491.17,420.41,448.75,438.65,895.48,743.71,246.09,359.99,458.1
23/12/2010,476.54,490.18,419.76,448.64,437.61,897.77,742.56,246.55,360.09,454.92
24/12/2010,476.54,490.18,419.76,448.64,437.61,897.77,742.56,246.55,360.09,454.92
27/12/2010,475.68,488.63,418.54,447.45,438.39,893.81,743.58,247.27,359.95,459.33
28/12/2010,476.91,488.43,417.91,447.38,438.41,897.36,743.21,247.07,360.77,459.55
29/12/2010,479.73,488.82,419.45,447.61,438.68,904.96,744.05,247.58,360.43,458.81
30/12/2010,480.44,488.79,419.19,446.54,438.11,905.65,742.82,247.8,359.53,457.61
31/12/2010,480.76,488.7,418.13,445.64,437.87,905.39,741.02,248.61,359.14,457.95
3/1/2011,485.86,490.77,422.72,450.42,442.26,913.53,750.1,251.7,361.37,467.58
4/1/2011,482.42,488.23,420.87,451.5,440.35,907.22,751.18,253.54,362.89,465.58
5/1/2011,483.69,490.5,423.2,452.48,442.72,910.05,756.1,255.12,361.2,470.96
6/1/2011,479.91,490.01,420.37,453.65,442.39,903.58,762.92,250.97,361.07,468.47
7/1/2011,478.8,487.54,420.47,453.34,442.76,909.73,761.15,248.85,362.68,464.58
10/1/2011,479.79,488.3,420.34,452.07,443.79,906.57,763.32,246.66,361.06,463.56
11/1/2011,485.36,487.9,420.02,454.55,445.8,920.51,764.95,243.36,361.88,465.7
12/1/2011,489.28,492.33,421.08,456.85,450.02,932,771.63,244.55,363.67,472.43
13/1/2011,485.2,492.71,421.03,454.9,450.05,930.4,771.4,245.32,363.3,470.62
14/1/2011,483.96,493.23,423.48,455.41,452.15,942.17,779.06,245.32,365.13,478.07
17/1/2011,483.96,493.23,423.48,455.41,452.15,942.17,779.06,245.32,365.13,478.07
18/1/2011,487.45,492.96,424.44,457.28,455.25,949.76,780.88,242.7,366.14,475.55
19/1/2011,475.14,489.38,420.65,454.02,449.81,938.96,774.72,241.93,365.28,465.36
20/1/2011,468.01,488.53,423.15,454.86,447.42,931.62,766.43,241.59,366.94,467.22
21/1/2011,465.26,488.46,423.02,454.58,451.06,936.74,761.5,242.74,366.8,470.26
24/1/2011,470.43,491.38,425.25,454.64,456.37,938.72,772.36,244.53,368.99,470.3
25/1/2011,470.51,491.84,425.52,454.88,456.19,935.11,774.41,246.81,368.47,470.24
26/1/2011,481.94,492.39,426.03,454.48,459.34,956.36,778.75,249.14,367.72,469.91
27/1/2011,477.3,489.94,428.68,455.95,461.11,953.06,783.73,247.3,368.99,473.96
28/1/2011,471.88,480.51,418.27,447.65,452.11,949.02,766.19,241.97,363.98,465.18
31/1/2011,479.77,480.67,418.38,448.29,456.61,973.44,770.93,242.29,364.64,469.37
1/2/2011,493.65,484.1,424.92,455.89,464.41,991.04,784.82,245.64,368.89,478.45
2/2/2011,491.97,481.75,423.67,455.01,463.1,991.55,786.66,244.55,367.19,475.14
3/2/2011,492.49,484.53,427.85,455.6,463.42,992.14,786.99,246.61,368.35,475.41
4/2/2011,491.55,488.23,429.4,457.47,465.19,989.01,793.82,246.96,366.43,475.1
7/2/2011,493.25,490.98,430.57,457.04,469.24,996.02,798.64,246.55,368.87,482.04
8/2/2011,495.71,494.03,435.1,458.43,472.3,992.28,801.82,247.33,368.86,484.96
9/2/2011,489.2,494.58,437.12,457.48,471.87,980.3,800.55,248.03,368.42,481.81
10/2/2011,491.84,493.31,438.2,458.18,474.21,990.11,795.75,249.55,368.79,482.14
11/2/2011,494.55,497.36,441.92,459.02,477.89,990.24,798.79,251.45,368.7,488.58
14/2/2011,502.12,496.02,440.32,460.68,478.27,1012.29,800.92,250.27,366.7,488.97
15/2/2011,498.32,494.17,441.01,460.56,476.05,1001.16,796.74,249.7,367.87,487.87
16/2/2011,504.24,496.55,444.11,462.96,478.94,1014.52,803.04,249.3,367.14,490.76
17/2/2011,507.99,499.98,445.21,464.45,480.55,1024.84,804.34,249.8,368.54,490.51
18/2/2011,501.87,500.59,446.65,465.55,481.61,1029.71,803.82,249.94,368.67,491.66
21/2/2011,501.87,500.59,446.65,465.55,481.61,1029.71,803.82,249.94,368.67,491.66
22/2/2011,484.26,495.5,435.8,458.45,467.72,1021.37,781.99,245.34,367.04,477.68
23/2/2011,482.49,492.89,429.54,454.27,459.17,1039.81,770.78,242.57,365.47,474.97
24/2/2011,480.32,491.35,431.22,455.52,461.38,1025.6,774.19,242.53,364.29,473.77
25/2/2011,488.29,495.87,435.67,459.64,466.76,1039.89,785.6,245.22,367.04,480.88
28/2/2011,493.34,496.95,438.21,463.64,468.82,1045.37,786.44,248.22,370.87,482.97
1/3/2011,483.23,491.87,431.19,460.62,458.94,1028.56,772.82,243.69,367.71,473.07
2/3/2011,486.06,492.38,431.82,462.46,461.46,1033.09,776.68,244.57,368.89,470.37
3/3/2011,497.23,498.65,438.91,471.24,472.66,1047.94,790.34,245.36,372.72,480.14
4/3/2011,493.89,496.09,436.24,470.49,468.1,1041.56,785.23,243.65,370.67,474.13
7/3/2011,484.77,493.31,432.09,466.51,463.34,1034.16,773.33,243.45,371.51,470.88
8/3/2011,488.49,498.59,435.4,469.9,469.96,1027.37,778.18,247,375.55,480.55
9/3/2011,480.96,499.81,437.04,470.61,468.99,1021.18,772.35,248.82,379.08,479.86
10/3/2011,468.42,495.23,433.04,463.36,458.81,984.44,756.38,246.86,373.29,470.09
11/3/2011,475.56,496.44,434.76,465.12,463.53,1000.87,761.43,245.82,374.57,473.54
14/3/2011,478.71,492.47,430.19,462.71,459.75,1004.96,758.11,243.25,370.36,469.12
15/3/2011,477.19,488.38,426.45,457.69,454.91,996.95,746.68,240.77,363.88,463.86
16/3/2011,470.36,480.86,419.91,450,446.61,978.43,726.94,237.45,358.42,456
17/3/2011,479.59,483.49,421.23,454.77,452.63,1007.75,733.48,242.31,359.53,461.35
18/3/2011,480.77,485.84,422.71,457.62,456.19,1004.06,734.29,244.37,360.79,466.23
21/3/2011,489.27,492.76,428.64,460.37,465.83,1033.76,749.05,243.81,365.89,469.89
22/3/2011,488.26,491.3,425.61,460.11,462.43,1030.77,746.82,244.98,366.13,467.19
23/3/2011,495.83,493.68,428.28,459.5,463.88,1031.7,751.1,245.79,365.9,465.72
24/3/2011,498.03,498.19,434.38,464.78,468.45,1034.47,763.78,248.13,367.38,468.04
25/3/2011,500.84,499.88,435.03,466.09,470.63,1044.32,765.54,250.12,367.84,469.27
28/3/2011,497.62,498.95,431.08,465.95,469.59,1043.09,761.52,253.35,366.31,468.28
29/3/2011,503.18,501.65,434.94,469.39,473.43,1055.14,766.94,257.11,369.75,469.64
30/3/2011,508.31,505.25,439.6,473.29,476.2,1063.54,768.24,260.63,374.15,473.9
31/3/2011,509.15,504.22,437.99,473.5,478.1,1060.9,766.72,260.72,373.41,472.97
1/4/2011,510.8,507.9,441.16,476.29,482.14,1065.5,765.4,260.67,376.34,476.85
4/4/2011,514.56,509.21,441.57,478.98,482.79,1065.76,760.78,261.39,376.14,477.3
5/4/2011,520.66,509.79,443.61,477.17,481.6,1069.22,760.7,259.96,375.12,476.99
6/4/2011,516.93,509.67,443.66,478.17,482.38,1058.63,765.51,260.85,377.58,482.16
7/4/2011,516.29,508.5,442.97,477.61,480.22,1060.47,765.31,260.72,375.81,479.74
8/4/2011,514.91,505.93,440.47,477.78,475.93,1063.66,760.96,261.05,375.04,475.58
11/4/2011,506.21,507.44,440.53,479.52,474.96,1043.97,759.08,261.35,370.15,475.43
12/4/2011,496.03,508.2,439.98,479.19,470.87,1013.03,752.01,259.69,368.21,473.35
13/4/2011,494.83,509.27,440.65,479.24,470.96,1016.13,757.83,259.26,369.31,470.52
14/4/2011,495.85,511.2,439.95,481.58,470.92,1021.99,755.77,259.64,371.09,467.74
15/4/2011,499.59,513.57,443.01,485.95,473.2,1030.83,752.98,261.39,375.04,468.68
18/4/2011,492.41,509.25,439.43,479.93,466.39,1014.99,747.07,257.76,371.36,462.44
19/4/2011,500.69,510.64,440.57,483.85,470.25,1026.43,749.9,257.81,371.37,463.95
20/4/2011,508.26,516.08,446.94,488.32,477.64,1048.36,768.44,259.43,376.26,465.84
21/4/2011,515.53,517.44,448.9,490,479.53,1054.78,775.81,260.64,377.17,468.46
22/4/2011,515.53,517.44,448.9,490,479.53,1054.78,775.81,260.64,377.17,468.46
25/4/2011,513.06,515.68,448.49,490.2,477.88,1048.82,777.62,260.19,377.31,468.12
26/4/2011,518.01,518.85,450.11,495.95,485.56,1059.76,783.09,263.67,380.69,471.15
27/4/2011,518.52,522.23,455.19,502.37,488.44,1059.27,786.91,267.09,383.96,473.94
28/4/2011,520.38,526.06,455.91,505.27,489.44,1057.96,786.97,267.5,386.88,477.61
29/4/2011,523.77,527.15,456.56,504.58,490.93,1073.69,788.35,265.67,387.94,476.61
2/5/2011,520.73,527.18,457.67,509.23,490.55,1058.13,784.03,265.16,387.85,475.25
3/5/2011,512.51,526.91,456.37,507.17,487.71,1032.87,780.76,268.69,389.36,476.58
4/5/2011,503.27,526.69,454.11,506.26,481.1,1015.17,779.38,268.05,388.34,472.62
5/5/2011,496.48,522.91,453.96,502.84,478.52,993.66,776.21,265.01,385.34,468
6/5/2011,500.21,524.37,454.21,506.47,481.73,996.94,779.26,265.89,387.85,468.98
9/5/2011,508.64,525.56,456.28,509.85,484.33,1013.76,781.2,266.69,389.39,468.69
10/5/2011,511.46,529.18,461.84,512.93,488.93,1018.61,787.91,269.76,394.57,473.25
11/5/2011,497.33,527.14,459.19,511.77,483.52,989.84,781.87,267.65,392.67,467.25
12/5/2011,496.95,532.82,463.1,516.52,484.8,989.28,786.71,269.28,396.01,467.53
13/5/2011,489.17,531.35,460.39,515.03,479.15,985.62,776.81,267.48,394.07,461.11
16/5/2011,486.77,529.53,454.86,514.8,476.55,977.21,764.16,265.26,393.6,460.62
17/5/2011,483.77,530.08,455.22,514.68,471.02,976.21,762.4,265.88,395.68,463.36
18/5/2011,493.71,533.62,459.61,518.95,477.03,996.11,769.78,266.84,395.43,465.9
19/5/2011,492.26,536.91,460.96,517.8,479.68,998.29,770.76,268.25,396.38,466.47
20/5/2011,487.47,533.69,457.35,513.87,475.23,996.99,765.96,268.09,396.21,460.13
23/5/2011,480.68,529.39,453.16,508.69,467.8,981.45,754.03,266.19,391.19,454.05
24/5/2011,483.29,529.11,450.45,506.88,465.03,994.37,750.62,267.6,390.54,453.49
25/5/2011,491.31,527.16,450.57,507.89,468.75,1009.34,754.69,266.11,390.49,454.06
26/5/2011,493.46,529.48,453.79,508.65,471.23,1014.57,759.31,267.84,390.46,456.79
27/5/2011,499.27,531.91,455.07,509.17,473.86,1017.46,763.22,268.82,390.91,460.56
30/5/2011,499.27,531.91,455.07,509.17,473.86,1017.46,763.22,268.82,390.91,460.56
31/5/2011,504.1,537.54,457.59,515.2,479.03,1027.7,774.8,270.5,393.92,465.2
1/6/2011,488.89,529.46,448.52,508.04,464.45,1003.59,757.65,266.57,389.43,449.89
2/6/2011,489.21,524.38,447.62,507.21,465.64,1002.28,758.28,266.07,388.12,450.63
3/6/2011,482.13,518.59,442.01,502.17,458.98,1002.39,747.65,261.56,385.23,447.56
6/6/2011,474.98,515.03,437.13,497.96,455.36,980.93,742.17,258.79,383.12,439.5
7/6/2011,476.07,513.58,437.84,499.41,455.72,979.76,739.42,258.4,383.84,439.52
8/6/2011,470.71,511.46,435.59,499.22,452.08,984.04,732.73,258.53,384.97,435.3
9/6/2011,477.47,515.72,438.34,503.4,455.5,996.14,733.39,258.65,384.98,439.12
10/6/2011,471.18,509.03,430.81,494.62,448.5,977.42,722.49,256.6,382.9,435.01
13/6/2011,466.37,511.45,430.53,496.56,448.44,963.47,721.53,258.19,383.97,438.89
14/6/2011,476.74,518.76,437.01,500.99,456.66,982.46,731.64,259.7,385.89,442.09
15/6/2011,466,510.25,430.81,494.49,449.05,961.59,718.3,256.36,381.02,433.05
16/6/2011,460.61,512.02,430.99,495.22,449.84,963.68,715.42,256.43,383.88,435.27
17/6/2011,459.97,515.37,433.33,495.85,451.25,960.9,712.95,258.21,386.47,438.65
20/6/2011,463.98,519.95,436.61,500.73,454.58,964.06,715.36,259.61,388.61,439.04
21/6/2011,478.61,523,444.25,504.26,462.28,982.61,730.29,262.27,389.58,444.67
22/6/2011,477.43,519.85,440.47,501.42,459.86,978.99,724.79,260.85,387,441.92
23/6/2011,477.58,516.65,441.97,501.14,458.77,968.32,732.26,260.48,384.03,437.57
24/6/2011,474.26,513.73,436.65,495.04,453.63,949.75,719.38,258.39,384.58,434.62
27/6/2011,475.28,516.53,441.04,497.79,457.17,955.7,729.65,261.15,387.28,439.06
28/6/2011,484.43,520.84,447.82,505.22,464.27,982.61,739.09,263.02,389.75,441.31
29/6/2011,490.78,524.12,449.61,506.05,466.79,995.19,740.8,264.6,391.63,451.61
30/6/2011,496.21,528.94,453.94,507.7,474.17,1010,752.14,266.43,393.04,452.7
1/7/2011,501.16,534.49,461.96,514.24,482.71,1019.79,764.19,270.28,398.15,461.04
4/7/2011,501.16,534.49,461.96,514.24,482.71,1019.79,764.19,270.28,398.15,461.04
5/7/2011,502.06,535.21,462.91,513.14,480.55,1024.76,766.01,269.7,396.05,457.95
6/7/2011,502.36,537.63,462.65,514.94,482.91,1022.55,769.83,270.62,397.11,456.68
7/7/2011,510.91,541.2,469.23,514.75,487.99,1035.87,780.32,270.86,398.59,463.53
8/7/2011,507.21,539.26,466.59,513.09,482.53,1029.06,776.71,269.7,397.23,458.24
11/7/2011,494.41,532.86,458.26,505.42,472.82,1006.88,762.72,266.13,392.57,446.11
12/7/2011,492.7,530.5,456.45,505.94,468.21,1003.88,754.56,265.72,394.17,445.26
13/7/2011,498.32,531.24,458.88,508.02,469.87,1011.22,756.4,265.73,393.53,445.75
