Date,.dMIHK0EGI0G,.dMIHK0MLI0G,.dMIHK0CGI0G,.dMIHK0TPI0G,.dMIHK0ACI0G,.dMIHK0CAI0G,.dMIHK0CVI0G,.dMIHK0RTI0G,.dMIHK0FDI0G,.dMIHK0FBI0G,.dMIHK0PBI0G,.dMIHK0BKI0G,.dMIHK0DFI0G,.dMIHK0ISI0G,.dMIHK0SSI0G,.dMIHK0THI0G,.dMIHK0SEI0G,.dMIHK0TSI0G,.dMIHK0MDI0G,.dMIHK0ULI0G,.dMIHK0REI0G
2009-11-17 00:00:00+00:00,100.413,104.83,712.244,833.311,762.555,775.035,861.497,928.691,,1253.363,627.808,1169.554,1598.308,,,619.125,1270.625,1114.677,594.971,1138.407,1117.372
2009-11-18 00:00:00+00:00,100.413,102.728,706.648,833.97,740.694,767.977,863.47,935.683,,1215.354,646.559,1163.246,1588.447,,,606.88,1191.382,1118.352,600.515,1136.418,1107.952
2009-11-19 00:00:00+00:00,101.464,100.886,702.018,840.287,741.98,764.37,856.206,923.354,,1238.283,648.257,1160.205,1581.775,,,598.528,1211.421,1104.557,599.259,1140.577,1112.869
2009-11-20 00:00:00+00:00,95.792,103.612,694.175,822.145,763.841,753.632,849.002,903.99,,1243.048,641.433,1156.812,1588.007,,,590.795,1132.177,1106.39,599.145,1142.417,1101.724
2009-11-23 00:00:00+00:00,93.061,106.341,698.269,824.245,766.412,758.485,846.173,911.683,,1259.729,667.023,1165.043,1594.321,,,605.139,1173.165,1114.559,592.721,1149.754,1111.115
2009-11-24 00:00:00+00:00,94.531,106.401,692.835,822.575,749.695,763.218,849.774,915.538,,1251.554,655.941,1157.485,1569.533,,,601.357,1197.758,1098.816,597.496,1147.791,1099.137
2009-11-25 00:00:00+00:00,100.203,107.111,696.681,822.514,756.125,758.008,845.382,927.873,,1259.802,652.527,1161.904,1589.977,,,603.164,1147.662,1106.515,605.157,1151.201,1116.53
2009-11-26 00:00:00+00:00,96.842,103.816,689.174,814.544,761.269,755.516,841.244,914.048,,1263.965,642.293,1163.311,1556.329,,,609.211,1150.394,1108.295,605.766,1146.254,1107.184
2009-11-27 00:00:00+00:00,94.531,100.671,667.194,782.965,783.13,741.345,815.027,868.253,,1237.177,620.12,1115.823,1502.967,,,602.062,1117.604,1089.609,596.082,1124.351,1068.662
2009-11-30 00:00:00+00:00,98.733,98.449,679.825,798.613,794.703,746.932,824.489,894.011,,1264.454,630.354,1130.581,1552.004,,,628.193,1154.037,1094.652,602.629,1137.563,1103.437
2009-12-01 00:00:00+00:00,109.026,103.095,685.84,809.262,834.567,755.589,832.526,918.472,,1285.859,659.347,1147.544,1579.18,,,659.925,1184.983,1101.995,611.232,1144.273,1121.976
2009-12-02 00:00:00+00:00,109.026,102.569,689.973,815.694,817.85,761.374,850.334,931.143,,1305.743,682.372,1152.88,1578.017,,986.159,678.537,1172.052,1108.85,609.542,1140.406,1134.563
2009-12-03 00:00:00+00:00,114.908,101.625,703.846,825.002,868.001,775.665,856.317,961.13,,1357.714,698.574,1166.671,1586.698,,986.159,687.044,1180.713,1117.874,612.019,1145.628,1156.334
2009-12-04 00:00:00+00:00,115.328,101.847,698.898,829.037,922.01,787.926,842.69,942.308,,1329.695,702.836,1161.429,1580.142,,958.478,678.546,1205.646,1119.893,625.762,1139.806,1155.188
2009-12-07 00:00:00+00:00,113.648,100.349,694.056,824.912,916.866,792.199,852.961,933.863,,1345.468,708.8,1152.001,1576.695,,953.287,723.364,1203.905,1111.498,618.045,1139.023,1151.492
2009-12-08 00:00:00+00:00,110.076,99.662,677.834,826.195,888.576,795.018,855.177,940.225,,1347.926,699.411,1141.909,1571.316,,965.398,716.162,1227.264,1109.113,613.654,1142.208,1145.731
2009-12-09 00:00:00+00:00,110.707,98.859,673.706,811.544,897.577,801.137,849.06,938.479,,1326.851,701.976,1122.253,1546.778,,941.176,711.992,1251.209,1095.949,612.554,1138.855,1135.833
2009-12-10 00:00:00+00:00,115.118,97.37,672.291,807.722,892.433,805.896,851.368,932.686,,1302.041,685.775,1125.469,1551.49,,951.557,709.083,1245.995,1107.063,609.252,1145.129,1133.064
2009-12-11 00:00:00+00:00,111.337,95.765,669.449,814.395,892.433,802.389,857.258,943.25,,1282.121,685.771,1123.292,1562.521,,941.176,713.046,1263.192,1102.584,610.587,1149.375,1143.394
2009-12-14 00:00:00+00:00,113.648,96.353,672.777,819.426,900.149,812.01,864.503,944.998,,1282.929,686.619,1125.791,1574.376,,915.225,718.371,1300.906,1104.329,608.119,1155.666,1144.774
2009-12-15 00:00:00+00:00,110.286,95.47,663.666,811.775,909.15,798.949,866.19,927.962,,1262.246,683.205,1116.619,1551.469,,927.336,710.278,1250.055,1103.503,610.287,1154.957,1136.733
2009-12-16 00:00:00+00:00,99.363,95.568,663.913,807.31,900.149,790.091,855.647,906.547,,1249.055,678.082,1107.986,1548.002,,920.415,689.373,1246.066,1097.873,605.175,1155.34,1127.054
2009-12-17 00:00:00+00:00,84.028,91.841,649.82,794.395,870.573,786.072,846.212,891.872,,1208.496,654.204,1086.679,1523.889,,877.163,680.137,1228.249,1097.022,597.998,1147.399,1111.226
2009-12-18 00:00:00+00:00,86.969,89.523,646.329,794.729,852.57,773.455,829.167,885.967,,1210.2,652.499,1075.157,1513.325,,863.322,663.998,1248.1,1089.948,602.257,1151.967,1101.818
2009-12-21 00:00:00+00:00,83.187,93.66,648.633,794.699,844.854,778.061,810.875,890.494,,1210.964,628.629,1066.026,1509.652,,847.751,663.566,1306.573,1079.308,605.68,1144.425,1084.445
2009-12-22 00:00:00+00:00,82.557,95.381,646.916,798.821,865.429,775.5,820.837,887.839,,1215.136,633.744,1075.949,1516.4,,847.751,681.822,1375.056,1089.473,601.949,1144.443,1089.053
2009-12-23 00:00:00+00:00,86.759,97.904,645.011,800.61,889.861,789.901,828.94,905.295,,1250.803,646.548,1085.655,1529.925,,873.702,704.791,1305.232,1101.38,608.094,1151.29,1108.015
2009-12-24 00:00:00+00:00,85.288,98.519,642.464,809.204,891.147,789.427,828.024,914.443,,1273.058,651.663,1094.892,1543.569,,884.083,709.502,1329.544,1104.635,615.088,1149.245,1115.18
2009-12-28 00:00:00+00:00,84.658,100.427,642.795,815.526,901.435,786.45,828.798,909.564,,1255.65,643.134,1097.568,1539.104,,882.353,722.986,1297.976,1115.198,617.411,1153.053,1111.233
2009-12-29 00:00:00+00:00,83.818,101.034,658.382,813.895,913.008,785.103,827.321,907.941,,1296.297,643.142,1101.185,1539.986,,873.702,730.036,1311.666,1114.855,617.83,1157.429,1119.022
2009-12-30 00:00:00+00:00,82.137,101.81,673.115,813.108,909.15,793.017,826.709,906.232,,1293.022,651.663,1103.389,1560.381,,877.163,735.278,1305.092,1117.12,619.823,1162.496,1122.24
2009-12-31 00:00:00+00:00,83.608,101.9,684.761,817.006,904.007,798.924,828.677,914.616,,1290.465,661.901,1103.183,1571.031,,889.273,745.935,1304.896,1114.992,620.734,1162.234,1140.325
2010-01-04 00:00:00+00:00,85.498,103.594,691.82,818.279,906.579,805.339,844.092,915.872,,1311.104,663.61,1098.02,1564.254,,908.305,764.897,1317.856,1133.49,627.517,1168.104,1143.87
2010-01-05 00:00:00+00:00,96.842,107.598,716.643,831.376,931.011,822.135,873.757,938.058,,1326.044,708.804,1097.677,1587.622,,916.955,798.612,1363.864,1149.906,654.114,1172.094,1163.841
2010-01-06 00:00:00+00:00,94.531,112.004,717.632,835.253,951.586,826.542,895.547,945.716,,1326.896,690.901,1095.852,1651.446,,916.955,826.047,1379.781,1152.21,636.843,1170.629,1158.175
2010-01-07 00:00:00+00:00,95.582,112.244,715.619,827.832,922.01,829.259,872.17,957.416,,1331.023,698.57,1095.173,1686.354,,916.955,809.102,1321.017,1144.583,638.144,1170.58,1155.702
2010-01-08 00:00:00+00:00,94.111,110.514,716.435,835.846,906.579,842.32,871.735,968.307,,1325.236,691.758,1091.338,1688.983,,934.256,794.655,1336.819,1209.189,643.098,1172.999,1155.914
2010-01-11 00:00:00+00:00,97.472,110.514,724.197,854.387,946.442,868.446,885.546,988.203,,1350.721,690.901,1092.072,1697.401,,941.176,795.84,1358.179,1215.244,632.466,1175.214,1157.347
2010-01-12 00:00:00+00:00,101.043,111.121,744.892,862.675,954.158,864.939,900.665,1000.081,,1343.229,710.525,1086.202,1700.337,,965.398,782.951,1332.894,1222.72,649.892,1170.006,1155.994
2010-01-13 00:00:00+00:00,96.212,109.631,738.461,850.014,910.436,868.3,896.406,965.686,,1324.206,700.295,1068.114,1653.187,,1001.73,790.916,1334.059,1220.6,642.591,1158.158,1113.254
2010-01-14 00:00:00+00:00,96.632,109.212,739.083,873.713,919.438,876.783,904.833,974.155,,1387.019,696.024,1070.683,1658.869,,1005.19,823.36,1330.531,1228.918,653.423,1158.727,1104.724
2010-01-15 00:00:00+00:00,94.741,105.084,732.577,870.392,924.581,881.583,900.978,982.692,,1388.635,719.922,1066.699,1667.351,,1031.142,866.797,1323.329,1230.424,649.871,1150.456,1096.339
2010-01-18 00:00:00+00:00,93.691,104.683,730.833,874.53,904.007,874.087,879.088,968.779,,1362.164,732.733,1068.282,1673.454,,1064.014,859.872,1342.784,1215.193,659.863,1149.394,1091.718
2010-01-19 00:00:00+00:00,94.951,111.459,732.122,882.97,886.004,883.028,880.153,975.795,,1354.672,729.315,1070.411,1679.036,,1000.0,827.474,1333.877,1220.701,649.481,1144.35,1102.591
2010-01-20 00:00:00+00:00,93.061,109.443,721.347,878.815,871.859,880.506,866.873,949.72,,1344.756,722.495,1072.145,1648.692,,977.509,832.177,1342.894,1293.481,647.177,1138.994,1085.983
2010-01-21 00:00:00+00:00,87.389,107.526,709.563,859.214,844.854,844.202,864.62,915.616,,1327.526,714.815,1057.353,1611.335,,958.478,781.578,1354.661,1246.158,639.982,1137.226,1059.086
2010-01-22 00:00:00+00:00,87.179,105.413,699.852,839.378,802.418,838.007,857.696,894.307,,1286.382,696.044,1046.92,1567.599,,939.446,760.708,1353.624,1245.712,628.301,1133.065,1054.464
2010-01-25 00:00:00+00:00,84.868,105.716,701.916,833.423,815.278,835.25,851.967,907.781,,1269.019,690.076,1038.31,1546.514,,927.336,748.155,1272.254,1245.177,622.107,1147.41,1057.583
2010-01-26 00:00:00+00:00,80.667,102.113,698.084,813.749,779.272,819.285,821.872,907.457,,1237.612,665.334,1025.262,1512.505,,934.256,714.511,1154.938,1212.801,610.48,1141.281,1033.665
2010-01-27 00:00:00+00:00,76.885,98.475,687.481,802.42,783.13,805.058,817.268,911.48,,1230.209,654.244,1021.786,1494.77,,927.336,701.193,1164.111,1190.551,604.806,1126.881,1017.578
2010-01-28 00:00:00+00:00,78.146,100.875,685.238,817.273,790.845,809.875,838.631,937.414,,1242.592,651.686,1030.204,1512.359,,932.526,712.826,1222.805,1194.204,603.696,1123.029,1023.026
2010-01-29 00:00:00+00:00,80.247,98.253,676.909,810.582,794.703,800.473,831.318,977.038,,1242.503,653.387,1015.378,1496.284,,939.446,723.75,1153.223,1203.496,604.42,1122.681,1008.087
2010-02-01 00:00:00+00:00,78.146,96.443,681.365,815.579,781.844,810.165,836.927,965.084,,1249.188,651.69,1020.171,1499.36,,925.606,719.367,1170.719,1236.861,601.193,1128.548,1022.792
2010-02-02 00:00:00+00:00,77.726,98.458,692.213,824.504,785.701,813.197,852.968,968.47,,1253.36,661.928,1021.51,1508.506,,916.955,747.03,1181.744,1218.057,600.07,1128.899,1029.724
2010-02-03 00:00:00+00:00,79.826,99.956,706.124,841.164,810.134,819.396,855.844,1000.273,,1264.083,678.986,1040.59,1542.407,,904.844,768.617,1198.212,1241.535,610.646,1127.339,1042.418
2010-02-04 00:00:00+00:00,78.356,98.048,719.113,835.075,802.418,816.739,851.425,981.573,,1248.335,678.994,1041.647,1514.203,,856.401,750.428,1139.669,1247.254,603.548,1117.066,1025.0
2010-02-05 00:00:00+00:00,73.524,101.08,685.434,813.674,759.983,800.169,812.974,956.625,,1205.309,659.375,1025.228,1468.443,,784.602,727.1,1119.222,1224.106,592.411,1105.621,991.373
2010-02-08 00:00:00+00:00,71.003,98.582,674.985,820.11,753.553,796.862,809.16,962.744,,1184.582,670.469,1022.935,1449.442,,743.08,697.552,1136.258,1231.379,589.237,1120.232,987.712
2010-02-09 00:00:00+00:00,70.373,98.288,682.847,821.493,771.556,798.778,800.657,984.87,,1181.306,688.387,1031.578,1432.745,,717.993,702.398,1131.23,1229.266,611.254,1133.447,1009.283
2010-02-10 00:00:00+00:00,72.684,98.787,683.383,832.416,777.986,809.264,809.523,970.835,,1203.649,694.355,1021.027,1458.72,,709.343,717.568,1179.151,1242.195,614.827,1129.37,1019.615
2010-02-11 00:00:00+00:00,74.995,100.277,706.455,838.788,783.13,810.336,817.825,981.936,,1202.797,702.888,1030.343,1477.2,,758.651,726.876,1218.616,1240.043,608.576,1131.724,1036.286
2010-02-12 00:00:00+00:00,73.944,101.588,705.145,845.474,799.847,822.929,835.218,996.23,,1220.249,719.946,1032.661,1486.853,,743.945,727.648,1231.672,1243.748,613.709,1130.861,1047.034
2010-02-15 00:00:00+00:00,73.944,101.588,705.145,845.474,799.847,822.929,835.218,996.23,,1220.249,719.946,1032.661,1486.853,,743.945,727.648,1231.672,1243.748,613.709,1130.861,1047.034
2010-02-16 00:00:00+00:00,73.944,101.588,705.145,845.474,799.847,822.929,835.218,996.23,,1220.249,719.946,1032.661,1486.853,,743.945,727.648,1231.672,1243.748,613.709,1130.861,1047.034
2010-02-17 00:00:00+00:00,75.205,105.029,715.061,851.433,795.989,824.511,840.769,1004.939,,1226.845,727.618,1038.982,1493.062,,786.332,740.851,1229.921,1249.923,614.905,1136.121,1053.718
2010-02-18 00:00:00+00:00,73.944,107.258,701.305,850.384,784.415,818.598,822.159,1004.228,,1222.717,725.905,1041.041,1477.006,,761.246,733.175,1220.382,1239.255,616.119,1136.343,1046.871
2010-02-19 00:00:00+00:00,71.424,106.054,690.729,835.272,763.841,817.408,801.332,966.293,,1215.313,707.987,1034.942,1452.14,,750.865,723.919,1195.378,1217.253,605.178,1127.866,1022.073
2010-02-22 00:00:00+00:00,73.104,106.66,704.851,844.606,771.556,824.066,821.799,987.023,,1212.89,722.495,1057.677,1477.687,,745.675,742.113,1235.781,1220.491,608.102,1138.428,1039.575
2010-02-23 00:00:00+00:00,73.944,105.751,709.549,851.906,777.986,828.649,820.516,996.633,,1206.206,730.176,1065.911,1494.182,,711.938,754.161,1245.456,1241.066,605.074,1142.881,1058.736
2010-02-24 00:00:00+00:00,74.575,105.965,712.956,857.9,774.128,829.118,818.305,989.933,,1208.674,759.176,1069.118,1483.28,,722.318,740.102,1227.672,1236.016,603.985,1144.205,1059.343
2010-02-25 00:00:00+00:00,73.524,106.473,708.332,856.426,757.411,821.458,809.064,982.922,,1204.501,767.694,1064.86,1470.375,,711.073,712.87,1258.513,1227.513,604.163,1135.227,1063.189
2010-02-26 00:00:00+00:00,75.835,109.496,710.271,863.171,771.556,812.53,823.553,990.763,,1211.141,778.792,1066.497,1477.049,,710.208,706.027,1289.803,1246.709,599.346,1144.029,1071.034
2010-03-01 00:00:00+00:00,77.095,109.986,718.47,872.797,788.273,822.768,828.995,1012.266,,1232.148,771.119,1079.971,1520.682,,716.263,710.182,1294.244,1254.355,607.537,1158.87,1089.742
2010-03-02 00:00:00+00:00,79.196,109.692,717.085,873.263,792.131,833.755,831.329,1031.987,,1245.165,736.972,1050.346,1527.54,,717.993,719.565,1244.788,1259.68,613.729,1165.779,1093.891
2010-03-03 00:00:00+00:00,79.406,109.888,718.407,882.134,812.706,831.394,829.455,1025.755,,1255.89,739.53,1050.334,1512.305,,722.318,720.36,1248.983,1274.449,611.28,1154.873,1086.888
2010-03-04 00:00:00+00:00,77.936,106.429,714.08,883.28,802.418,824.834,827.143,1031.221,,1247.458,736.972,1050.995,1481.056,,726.644,719.5,1260.805,1273.323,605.347,1162.448,1080.853
2010-03-05 00:00:00+00:00,79.196,106.314,719.42,899.702,852.57,833.372,833.445,1044.372,,1264.025,730.997,1056.572,1480.982,,745.675,725.1,1291.113,1281.867,609.629,1175.023,1091.202
2010-03-08 00:00:00+00:00,78.986,108.231,727.992,912.517,856.427,839.763,841.984,1077.299,,1260.364,739.53,1076.436,1520.477,,755.19,746.876,1326.463,1294.174,629.956,1175.898,1116.776
2010-03-09 00:00:00+00:00,78.986,106.92,730.429,910.196,843.568,841.521,851.691,1062.059,,1268.825,744.652,1074.997,1526.923,,778.547,732.601,1313.317,1296.521,635.806,1180.624,1119.979
2010-03-10 00:00:00+00:00,79.406,106.698,729.489,916.488,880.86,843.893,854.345,1060.773,,1268.825,735.267,1071.557,1513.958,,789.792,734.0,1304.505,1313.647,633.356,1187.025,1119.072
2010-03-11 00:00:00+00:00,78.566,107.206,733.256,923.451,873.144,851.35,855.93,1087.972,,1303.783,741.235,1075.28,1529.509,,769.896,731.277,1297.862,1299.671,632.277,1184.294,1117.38
2010-03-12 00:00:00+00:00,78.146,111.121,731.093,919.479,856.427,853.392,858.887,1070.899,,1306.752,752.309,1070.347,1525.263,,790.657,725.692,1295.117,1289.572,638.367,1183.186,1124.155
2010-03-15 00:00:00+00:00,76.675,112.636,731.698,914.015,856.427,848.38,857.891,1085.118,,1307.049,777.876,1065.234,1510.994,,800.173,727.145,1272.256,1294.689,633.653,1191.856,1121.714
2010-03-16 00:00:00+00:00,74.995,110.514,735.458,907.408,844.854,841.12,859.037,1089.852,,1362.269,794.927,1069.545,1495.852,,784.602,736.897,1275.266,1301.431,636.596,1192.827,1114.229
2010-03-17 00:00:00+00:00,77.306,109.605,742.77,923.18,862.857,840.218,892.011,1121.587,,1366.797,794.927,1080.201,1518.782,,828.72,764.56,1341.768,1306.361,626.413,1208.325,1142.401
2010-03-18 00:00:00+00:00,76.465,109.31,743.03,914.271,861.571,842.151,899.068,1137.885,,1402.423,792.369,1082.6,1515.362,,858.997,771.914,1333.778,1299.586,634.371,1194.047,1139.428
2010-03-19 00:00:00+00:00,75.415,107.919,762.979,914.651,860.285,863.023,913.634,1121.179,,1461.503,790.664,1093.684,1513.38,,838.235,762.917,1319.969,1299.388,634.544,1205.777,1146.906
2010-03-22 00:00:00+00:00,73.314,106.626,746.382,896.689,862.857,864.375,920.171,1088.966,,1454.007,792.369,1080.853,1497.361,,840.83,759.424,1323.462,1316.822,633.159,1194.224,1123.313
2010-03-23 00:00:00+00:00,71.634,108.0,750.295,896.956,877.002,863.852,935.505,1125.816,,1432.779,893.825,1078.372,1496.247,,836.505,746.299,1312.241,1328.795,632.974,1201.887,1122.255
2010-03-24 00:00:00+00:00,72.054,108.098,752.893,914.741,902.721,874.415,943.991,1112.855,,1418.084,896.37,1086.469,1488.243,,826.99,760.342,1315.659,1332.179,630.611,1198.016,1132.253
2010-03-25 00:00:00+00:00,69.743,107.786,745.932,909.016,887.29,868.514,943.033,1050.267,,1397.227,930.475,1079.997,1484.398,,782.007,755.223,1322.487,1336.837,631.671,1191.808,1131.616
2010-03-26 00:00:00+00:00,75.625,109.498,757.321,924.224,898.863,882.671,942.575,1071.434,,1390.696,931.335,1088.098,1507.825,,726.644,742.979,1320.133,1341.215,635.982,1201.121,1155.276
2010-03-29 00:00:00+00:00,75.205,114.937,760.015,930.898,898.863,880.084,941.271,1089.32,,1401.384,937.302,1103.745,1515.932,,737.024,752.281,1322.818,1353.327,646.379,1208.833,1159.348
2010-03-30 00:00:00+00:00,76.675,115.581,742.102,936.804,923.296,882.066,937.253,1119.487,,1399.083,914.277,1099.334,1509.815,,738.754,757.384,1324.238,1365.254,653.296,1205.27,1163.216
2010-03-31 00:00:00+00:00,75.415,115.286,742.667,933.659,911.722,878.437,943.582,1085.939,,1384.758,910.867,1086.083,1492.097,,759.516,742.726,1317.469,1357.06,647.226,1212.834,1140.641
2010-04-01 00:00:00+00:00,80.667,120.226,750.887,943.721,911.722,860.668,961.128,1091.44,,1382.458,923.655,1095.64,1518.487,,761.246,764.654,1352.99,1359.66,658.992,1230.626,1158.434
2010-04-02 00:00:00+00:00,80.667,120.226,750.887,943.721,911.722,860.668,961.128,1091.44,,1382.458,923.655,1095.64,1518.487,,761.246,764.654,1352.99,1359.66,658.992,1230.626,1158.434
2010-04-05 00:00:00+00:00,80.667,120.226,750.887,943.721,911.722,860.668,961.128,1091.44,,1382.458,923.655,1095.64,1518.487,,761.246,764.654,1352.99,1359.66,658.992,1230.626,1158.434
2010-04-06 00:00:00+00:00,80.667,120.226,750.887,943.721,911.722,860.668,961.128,1091.44,,1382.458,923.655,1095.64,1518.487,,761.246,764.654,1352.99,1359.66,658.992,1230.626,1158.434
2010-04-07 00:00:00+00:00,86.759,131.327,744.555,952.092,898.863,870.975,999.522,1088.883,,1412.146,954.345,1107.658,1570.587,,769.896,772.313,1398.291,1379.413,665.332,1233.65,1176.438
2010-04-08 00:00:00+00:00,84.448,132.505,741.603,939.67,887.29,873.522,967.536,1106.731,,1407.248,972.247,1104.143,1587.733,,770.761,769.747,1356.644,1384.777,664.007,1228.704,1166.856
2010-04-09 00:00:00+00:00,86.339,129.136,743.625,955.781,898.863,878.711,982.517,1119.332,,1411.108,974.813,1112.713,1603.193,,770.761,765.444,1355.158,1387.105,672.643,1250.22,1176.275
2010-04-12 00:00:00+00:00,84.448,126.835,741.986,946.953,918.152,861.47,975.044,1117.627,,1385.65,962.025,1114.473,1587.304,,741.349,765.101,1346.005,1373.116,673.526,1256.206,1171.491
2010-04-13 00:00:00+00:00,82.137,124.632,742.875,939.965,888.576,858.372,965.096,1123.364,,1372.29,959.46,1117.19,1592.808,,746.54,752.9,1346.607,1368.006,669.812,1261.554,1172.763
2010-04-14 00:00:00+00:00,81.717,125.46,743.196,940.473,887.29,871.753,962.099,1116.102,,1376.521,1012.311,1120.65,1592.046,,736.159,746.258,1383.328,1383.612,670.976,1258.875,1179.383
2010-04-15 00:00:00+00:00,82.137,121.448,743.882,941.217,893.719,888.058,956.578,1104.337,,1352.398,1102.68,1114.241,1591.934,,733.564,757.206,1377.493,1381.69,674.212,1246.472,1182.087
2010-04-16 00:00:00+00:00,80.036,119.834,737.034,932.964,873.144,899.539,952.038,1090.609,,1355.367,1105.238,1107.583,1566.43,,717.993,741.314,1381.887,1369.959,670.471,1247.342,1156.672
2010-04-19 00:00:00+00:00,77.936,118.743,728.075,914.365,848.712,874.415,934.477,1081.96,,1351.507,1096.701,1102.039,1542.759,,692.042,726.421,1356.743,1358.591,659.556,1256.325,1131.303
2010-04-20 00:00:00+00:00,77.095,117.816,729.564,919.889,852.57,883.515,947.83,1075.425,,1358.038,1176.856,1104.525,1552.409,,699.827,727.303,1354.934,1368.342,665.116,1258.119,1132.462
2010-04-21 00:00:00+00:00,76.885,117.718,728.263,934.339,865.429,901.885,964.605,1084.06,,1370.433,1149.584,1112.498,1550.542,,724.048,734.424,1309.869,1395.412,670.302,1261.835,1133.399
2010-04-22 00:00:00+00:00,76.675,116.693,723.607,927.827,886.004,910.108,965.637,1097.182,,1382.531,1191.388,1105.48,1541.384,,711.073,728.773,1367.734,1393.264,665.472,1269.487,1115.643
2010-04-23 00:00:00+00:00,76.465,116.791,711.697,922.413,883.432,933.045,942.947,1091.097,,1382.531,1212.685,1101.475,1531.168,,719.723,717.793,1400.783,1390.468,667.54,1255.216,1104.573
2010-04-26 00:00:00+00:00,78.356,118.209,716.93,934.975,878.288,943.699,962.201,1102.095,,1376.0,1208.414,1110.762,1545.804,,713.668,737.692,1433.868,1408.233,674.493,1274.468,1125.38
2010-04-27 00:00:00+00:00,77.095,117.522,717.709,922.473,868.001,937.598,958.614,1099.513,,1363.308,1158.109,1103.594,1532.144,,707.612,721.847,1391.622,1407.211,664.198,1255.739,1106.478
2010-04-28 00:00:00+00:00,77.095,116.933,710.012,908.974,866.715,925.95,942.45,1082.554,,1345.049,1172.593,1091.916,1514.059,,700.692,714.697,1399.691,1395.374,655.291,1232.0,1097.887
2010-04-29 00:00:00+00:00,77.095,117.772,707.32,909.67,862.857,934.375,944.35,1060.76,,1341.783,1126.55,1088.581,1507.063,,709.343,705.138,1360.9,1385.017,653.349,1215.879,1091.54
2010-04-30 00:00:00+00:00,76.465,116.846,706.864,910.53,868.001,943.144,959.276,1069.22,,1336.217,1112.918,1094.548,1515.661,,733.564,707.793,1330.65,1403.458,660.355,1212.813,1092.063
2010-05-03 00:00:00+00:00,73.944,113.422,703.318,896.511,847.426,949.327,957.851,1048.457,,1337.182,1164.929,1089.461,1505.216,,730.969,715.377,1334.855,1409.071,649.456,1214.458,1081.16
2010-05-04 00:00:00+00:00,72.264,113.422,698.716,899.933,838.424,951.111,955.165,1073.346,,1345.049,1164.929,1090.232,1499.822,,738.754,711.619,1311.203,1417.882,663.377,1203.658,1073.56
2010-05-05 00:00:00+00:00,69.743,110.514,687.093,882.204,819.135,928.415,923.537,1042.319,,1317.661,1170.028,1076.408,1473.781,,717.993,698.451,1264.333,1396.567,653.61,1205.6,1054.434
2010-05-06 00:00:00+00:00,68.273,109.016,682.944,852.877,756.125,907.546,907.725,1021.4,,1281.812,1140.187,1059.393,1457.554,,697.232,661.157,1192.529,1368.896,639.585,1201.656,1039.252
2010-05-07 00:00:00+00:00,65.332,105.315,668.15,849.857,756.125,900.088,892.334,986.84,,1256.428,1110.345,1059.153,1444.452,,700.692,658.625,1212.61,1366.416,630.019,1206.38,1042.228
2010-05-10 00:00:00+00:00,67.642,106.706,682.544,863.317,793.417,916.209,893.713,1021.649,,1267.858,1112.906,1064.621,1464.734,,710.208,666.54,1218.843,1391.687,635.762,1200.202,1051.25
2010-05-11 00:00:00+00:00,66.172,105.503,676.641,859.618,785.701,897.922,884.301,1024.719,,1262.662,1110.349,1056.858,1448.893,,692.042,665.683,1185.396,1392.088,631.24,1198.649,1036.118
2010-05-12 00:00:00+00:00,66.802,104.273,677.339,867.364,794.703,882.226,883.033,1031.837,,1247.001,1120.579,1057.808,1445.519,,690.311,670.574,1193.73,1389.635,643.388,1205.913,1036.977
2010-05-13 00:00:00+00:00,67.222,105.286,686.733,888.907,842.282,897.487,897.464,1026.55,,1274.389,1171.729,1064.4,1474.061,,704.152,695.007,1213.144,1409.81,645.643,1222.729,1051.84
2010-05-14 00:00:00+00:00,66.172,104.066,678.2,875.327,838.424,892.912,894.222,981.475,,1284.854,1200.726,1062.793,1461.269,,675.606,670.553,1210.626,1397.189,648.071,1222.132,1045.437
2010-05-17 00:00:00+00:00,63.651,101.044,666.284,853.033,812.706,867.036,879.703,944.541,,1248.337,1167.872,1048.75,1434.974,,644.464,631.151,1112.231,1361.732,641.742,1229.165,1026.537
2010-05-18 00:00:00+00:00,63.231,101.233,666.431,859.311,801.133,864.727,860.406,966.376,,1254.869,1248.243,1047.779,1431.374,,635.813,636.908,1148.199,1360.752,634.972,1235.581,1029.212
